geneName	family
KRG90342	166
KRG94780	166
KRG98970	166
KRG99806	166
KRH11941	166
KRH12839	166
KRH17711	166
KRH25401	166
KRH30087	166
KRH37548	166
KRH66287	166
KRH71880	166
KRH75530	166
KRH00048	166
KRH65208	166
KRH11992	166
KRG90564	167
KRH01059	167
KRH01606	167
KRH10292	167
KRH23031	167
KRH24835	167
KRH29838	167
KRH36193	167
KRH40178	167
KRH70501	167
KRH04201	167
KRH06045	167
KRH26285	167
KRH48822	167
KRH57496	167
KRH66494	167
KRG90576	168
KRG96343	168
KRH36174	168
KRH36176	168
KRH40922	168
KRH42814	168
KRH58904	168
KRH68078	168
KRG99209	168
KRH14305	168
KRH38026	168
KRH45793	168
KRH69421	168
KRH71796	168
KRH73826	168
KRH74722	168
KRG90895	169
KRG99311	169
KRH02937	169
KRH18960	169
KRH25800	169
KRH35898	169
KRH45703	169
KRH49631	169
KRH49678	169
KRH55719	169
KRH69530	169
KRH70364	169
KRH74621	169
KRH54424	169
KRH57048	169
KRH63500	169
KRG91143	170
KRG94842	170
KRH04356	170
KRH04357	170
KRH05294	170
KRH06693	170
KRH08505	170
KRH28301	170
KRH35640	170
KRH42841	170
KRH52851	170
KRH55635	170
KRH58181	170
KRH58942	170
KRH62139	170
KRH77187	170
KRG91640	171
KRH08706	171
KRH10486	171
KRH28884	171
KRH35158	171
KRH42212	171
KRH42213	171
KRH43941	171
KRH58337	171
KRH70313	171
KRH76566	171
KRH58338	171
KRH58340	171
KRH42215	171
KRH58339	171
KRH42214	171
KRG91811	172
KRH05956	172
KRH17433	172
KRH34969	172
KRH34971	172
KRH57027	172
KRG93396	172
KRH03355	172
KRH05955	172
KRH18589	172
KRH45753	172
KRH51705	172
KRH54442	172
KRH61042	172
KRH63474	172
KRH07784	172
KRG92106	173
KRG95819	173
KRH19721	173
KRH22818	173
KRH24830	173
KRH24831	173
KRH24833	173
KRH25129	173
KRH26542	173
KRH29831	173
KRH29832	173
KRH29833	173
KRH29836	173
KRH34681	173
KRH67549	173
KRH30545	173
KRG92205	174
KRG99835	174
KRH02901	174
KRH03559	174
KRH12884	174
KRH13058	174
KRH13740	174
KRH13742	174
KRH18990	174
KRH34582	174
KRH37879	174
KRH43703	174
KRH43705	174
KRH44883	174
KRH46789	174
KRH44880	174
KRG92313	175
KRG92623	175
KRG96778	175
KRG97050	175
KRH15047	175
KRH31706	175
KRH34158	175
KRH34478	175
KRH41246	175
KRH49745	175
KRH51761	175
KRH59977	175
KRH68493	175
KRH68800	175
KRH69128	175
KRH73093	175
KRG92660	176
KRG95312	176
KRG95574	176
KRG96956	176
KRH22641	176
KRH25306	176
KRH26672	176
KRH30366	176
KRH32052	176
KRH33036	176
KRH34077	176
KRH66991	176
KRH67255	176
KRH68717	176
KRH71386	176
KRH71944	176
KRG93684	177
KRG93686	177
KRH01357	177
KRH01360	177
KRH01361	177
KRH03165	177
KRH18350	177
KRH18352	177
KRH45084	177
KRH45086	177
KRH54735	177
KRH54737	177
KRH63180	177
KRH63181	177
KRH72178	177
KRH56778	177
KRG95489	178
KRH05382	178
KRH15634	178
KRH27930	178
KRH27931	178
KRH31991	178
KRH41160	178
KRH41161	178
KRH41734	178
KRH59862	178
KRH59865	178
KRH60433	178
KRH67169	178
KRH71458	178
KRH77533	178
KRH15635	178
KRG98126	179
KRH02498	179
KRH13616	179
KRH13617	179
KRH13618	179
KRH13619	179
KRH13621	179
KRH13622	179
KRH13625	179
KRH30655	179
KRH43843	179
KRH43845	179
KRH43848	179
KRH16549	179
KRH43847	179
KRH43846	179
KRG98179	180
KRG98180	180
KRH17143	180
KRH30138	180
KRH65467	180
KRH65468	180
KRH65470	180
KRH65471	180
KRH65472	180
KRH65474	180
KRH65475	180
KRH65476	180
KRH72789	180
KRH72790	180
KRH76088	180
KRH76091	180
KRG98693	181
KRH06088	181
KRH14562	181
KRH26332	181
KRH29255	181
KRH54781	181
KRH54857	181
KRH58868	181
KRH73562	181
KRH24248	181
KRH31577	181
KRH51414	181
KRH60718	181
KRH53990	181
KRH59654	181
KRH63950	181
KRG88523	182
KRH07388	182
KRH07390	182
KRH07393	182
KRH07398	182
KRH07407	182
KRH07409	182
KRH07414	182
KRH27508	182
KRH66166	182
KRH66170	182
KRH66171	182
KRH66174	182
KRH66178	182
KRH66172	182
KRH09193	183
KRH22184	183
KRH38684	183
KRH38697	183
KRH40622	183
KRG91212	183
KRG91213	183
KRH77907	183
KRH09199	183
KRH53875	183
KRH35607	183
KRH38674	183
KRH09190	183
KRH09192	183
KRH38692	183
KRH50996	184
KRG98916	184
KRH02140	184
KRH11360	184
KRH13458	184
KRH14477	184
KRH20928	184
KRH21856	184
KRH39091	184
KRH41801	184
KRH46057	184
KRH48627	184
KRH60506	184
KRH73659	184
KRH50993	184
KRG88787	185
KRH04312	185
KRH10186	185
KRH14029	185
KRH23152	185
KRH24715	185
KRH29720	185
KRH29723	185
KRH41166	185
KRH48162	185
KRH57593	185
KRH59868	185
KRH65063	185
KRH74087	185
KRH75770	185
KRG88839	186
KRH10542	186
KRH22052	186
KRH25632	186
KRH27271	186
KRH42145	186
KRH42286	186
KRH43897	186
KRH53060	186
KRH55228	186
KRH55923	186
KRH55924	186
KRH58266	186
KRH62341	186
KRG99886	186
KRH62862	187
KRG90176	187
KRH38927	187
KRH65513	187
KRH71948	187
KRH74880	187
KRG94214	187
KRH04617	187
KRH54802	187
KRH72025	187
KRH75096	187
KRH04177	187
KRH04969	187
KRH61526	187
KRH66528	187
KRH43340	188
KRH59476	188
KRH64133	188
KRG98195	188
KRH02380	188
KRH05396	188
KRH11917	188
KRH17125	188
KRH30155	188
KRH40189	188
KRH50704	188
KRH72765	188
KRH48843	188
KRH66475	188
KRH01030	188
KRG89657	189
KRG98439	189
KRH04730	189
KRH08857	189
KRH14196	189
KRH38373	189
KRH41482	189
KRH46427	189
KRH73936	189
KRG94627	189
KRH05319	189
KRH33083	189
KRH66563	189
KRH31098	189
KRH50203	189
KRG91011	190
KRG93584	190
KRH37995	190
KRH45759	190
KRH49227	190
KRH55844	190
KRG94575	190
KRH04458	190
KRH04544	190
KRH13044	190
KRH25570	190
KRH62535	190
KRH50605	190
KRH04739	190
KRH33745	190
KRG91556	191
KRH08894	191
KRH08895	191
KRH08897	191
KRH08898	191
KRH35271	191
KRH35274	191
KRH38419	191
KRH38426	191
KRH38431	191
KRH38432	191
KRH38433	191
KRH41194	191
KRH59919	191
KRG91557	191
KRG92406	192
KRG95692	192
KRH05680	192
KRH12439	192
KRH15364	192
KRH19585	192
KRH31691	192
KRH32204	192
KRH34394	192
KRH37438	192
KRH52224	192
KRH61550	192
KRH67416	192
KRH69089	192
KRH17185	192
KRG93203	193
KRG94040	193
KRG94718	193
KRG99607	193
KRH02837	193
KRH12268	193
KRH37295	193
KRH44648	193
KRH47004	193
KRH68868	193
KRH02833	193
KRH19051	193
KRG97117	193
KRH27861	193
KRH77621	193
KRG94820	194
KRG98172	194
KRH00415	194
KRH17160	194
KRH40770	194
KRH62701	194
KRH65452	194
KRH65457	194
KRH65478	194
KRH72227	194
KRH72808	194
KRH76102	194
KRG97650	194
KRH30131	194
KRH31220	194
KRG95071	195
KRG95073	195
KRH00258	195
KRH01514	195
KRH30802	195
KRH33130	195
KRH41079	195
KRH45206	195
KRH54117	195
KRH63848	195
KRH66741	195
KRH66743	195
KRH66744	195
KRH38555	195
KRH63258	195
KRG97742	196
KRH00235	196
KRH00237	196
KRH00239	196
KRH07623	196
KRH31138	196
KRH49377	196
KRH49381	196
KRH49383	196
KRH65731	196
KRH75978	196
KRH00234	196
KRH00236	196
KRH49384	196
KRH30643	196
KRG97762	197
KRH00182	197
KRH14968	197
KRH24284	197
KRH29262	197
KRH31122	197
KRH49314	197
KRH51409	197
KRH53197	197
KRH60713	197
KRH64722	197
KRH65815	197
KRH65819	197
KRH73169	197
KRH75847	197
KRG99900	198
KRH02481	198
KRH02482	198
KRH02484	198
KRH19479	198
KRH19480	198
KRH19484	198
KRH19485	198
KRH19486	198
KRH21125	198
KRH54490	198
KRH11119	198
KRH33644	198
KRH68334	198
KRH69152	198
KRH00001	199
KRH41062	199
KRH49135	199
KRH49136	199
KRH54110	199
KRH59742	199
KRH63855	199
KRH65922	199
KRH75716	199
KRH06026	199
KRH26266	199
KRH47893	199
KRH51289	199
KRH06451	199
KRH68924	199
KRH05961	200
KRH08059	200
KRH05962	200
KRH13964	200
KRH17441	200
KRH24288	200
KRH28805	200
KRH28806	200
KRH29267	200
KRH51698	200
KRH61030	200
KRH76648	200
KRH76650	200
KRH08057	200
KRH69773	200
KRH44353	201
KRH15715	201
KRH14691	201
KRH14693	201
KRH14695	201
KRH14697	201
KRH14699	201
KRH14700	201
KRH14701	201
KRH14703	201
KRH14717	201
KRH14745	201
KRH14694	201
KRH73396	201
KRH16724	201
KRH10561	202
KRH16765	202
KRH16766	202
KRH16767	202
KRH18203	202
KRH42138	202
KRH43888	202
KRH53039	202
KRH53040	202
KRH62322	202
KRH62323	202
KRH62324	202
KRH72378	202
KRH72379	202
KRH53041	202
KRG82897	203
KRG98457	203
KRH14208	203
KRH46400	203
KRH46406	203
KRH46410	203
KRH65859	203
KRH73923	203
KRH75081	203
KRG82898	203
KRH01941	203
KRH11617	203
KRH36621	203
KRH51210	203
KRG88717	204
KRG89065	204
KRH00834	204
KRH06592	204
KRH24954	204
KRH24968	204
KRH27898	204
KRH40392	204
KRH41233	204
KRH48074	204
KRH50176	204
KRH59962	204
KRH71278	204
KRH77584	204
KRG88877	205
KRG95822	205
KRG97263	205
KRG98973	205
KRG99305	205
KRH06335	205
KRH19727	205
KRH28710	205
KRH32318	205
KRH47754	205
KRH67551	205
KRH68981	205
KRH72403	205
KRH76756	205
KRG88924	206
KRH65370	206
KRH65375	206
KRG88926	206
KRG98820	206
KRH65359	206
KRH65363	206
KRH65366	206
KRH65369	206
KRH65371	206
KRH65373	206
KRH75322	206
KRH65364	206
KRH65361	206
KRH28025	207
KRH48298	207
KRG93698	207
KRG97386	207
KRH01380	207
KRH03170	207
KRH18339	207
KRH31527	207
KRH42695	207
KRH45097	207
KRH56775	207
KRH58801	207
KRH70973	207
KRH75123	207
KRG89410	208
KRG90219	208
KRG99807	208
KRG99810	208
KRH02246	208
KRH11727	208
KRH12042	208
KRH33450	208
KRH36720	208
KRH37118	208
KRH46773	208
KRH50475	208
KRH50864	208
KRH57708	208
KRG99615	209
KRH62807	209
KRG90585	209
KRG99556	209
KRH16368	209
KRH30812	209
KRH37618	209
KRH38241	209
KRH62526	209
KRH12196	209
KRH57947	209
KRH55107	209
KRH75866	209
KRH50424	209
KRH04311	210
KRH28272	210
KRH57592	210
KRG93083	210
KRG98786	210
KRH01180	210
KRH01820	210
KRH36329	210
KRH40090	210
KRH46868	210
KRG98785	210
KRH01181	210
KRH40091	210
KRH77224	210
KRG90286	211
KRG95789	211
KRH04824	211
KRH19661	211
KRH32274	211
KRH33524	211
KRH39284	211
KRH62005	211
KRH67507	211
KRH16221	211
KRH52661	211
KRH41577	211
KRH48393	211
KRH60285	211
KRG90314	212
KRH00038	212
KRH04697	212
KRH15684	212
KRH26178	212
KRH37955	212
KRH53406	212
KRH54612	212
KRH63359	212
KRH64529	212
KRH64531	212
KRH71873	212
KRH53407	212
KRH64530	212
KRG90594	213
KRH36166	213
KRH44857	213
KRH48965	213
KRH49605	213
KRH66306	213
KRH66321	213
KRG99608	213
KRH66319	213
KRH01782	213
KRH46910	213
KRH66322	213
KRH66323	213
KRH66218	213
KRG91097	214
KRG93864	214
KRH01759	214
KRH04451	214
KRH05603	214
KRH15442	214
KRH18248	214
KRH28374	214
KRH35680	214
KRH46923	214
KRH58049	214
KRH61393	214
KRH77108	214
KRH45269	214
KRH43543	215
KRH59559	215
KRH64060	215
KRH44227	215
KRH47179	215
KRH04603	215
KRH09981	215
KRH23349	215
KRH52010	215
KRH53884	215
KRH57944	215
KRH61303	215
KRH77007	215
KRH28464	215
KRG91335	216
KRG95566	216
KRG95835	216
KRH13648	216
KRH19737	216
KRH27671	216
KRH32041	216
KRH32331	216
KRH32792	216
KRH35494	216
KRH67243	216
KRH67562	216
KRH71396	216
KRH77819	216
KRG91421	217
KRG92467	217
KRH00623	217
KRH09171	217
KRH10125	217
KRH17371	217
KRH23212	217
KRH24618	217
KRH29617	217
KRH34333	217
KRH35400	217
KRH38640	217
KRH40559	217
KRH73007	217
KRG91587	218
KRH00832	218
KRH06594	218
KRH08861	218
KRH35238	218
KRH35239	218
KRH35240	218
KRH38380	218
KRH40394	218
KRH41230	218
KRH48075	218
KRH48076	218
KRH59960	218
KRH33610	218
KRH08854	219
KRH38368	219
KRH08848	219
KRH08846	219
KRH35234	219
KRH38360	219
KRH38366	219
KRH08849	219
KRH08850	219
KRH08852	219
KRH08853	219
KRH38361	219
KRH38362	219
KRH38365	219
KRG93391	220
KRH04930	220
KRH07420	220
KRH15467	220
KRH16165	220
KRH18597	220
KRH44638	220
KRH47014	220
KRH52142	220
KRH52609	220
KRH61452	220
KRH61950	220
KRH66156	220
KRH57821	220
KRH75884	221
KRG94514	221
KRG99121	221
KRG99488	221
KRH04835	221
KRH04917	221
KRH07941	221
KRH15760	221
KRH15761	221
KRH33398	221
KRH49193	221
KRH49469	221
KRH65552	221
KRH71961	221
KRG95088	222
KRH06401	222
KRH28502	222
KRH33063	222
KRH33065	222
KRH47835	222
KRH50248	222
KRH53593	222
KRH57894	222
KRH64343	222
KRH71170	222
KRH71707	222
KRH76957	222
KRH26154	222
KRG95205	223
KRG97790	223
KRG98354	223
KRH04064	223
KRH15007	223
KRH31078	223
KRH33048	223
KRH46459	223
KRH57328	223
KRH58008	223
KRH66000	223
KRH66884	223
KRH73121	223
KRH75798	223
KRG96016	224
KRH19907	224
KRH19908	224
KRH19911	224
KRH19912	224
KRH32515	224
KRH32519	224
KRH32521	224
KRH32522	224
KRH32523	224
KRH32525	224
KRH67723	224
KRH32518	224
KRH32524	224
KRG96064	225
KRG96066	225
KRG96068	225
KRH67780	225
KRH67781	225
KRH67785	225
KRH67788	225
KRG96065	225
KRH32590	225
KRH67782	225
KRH67783	225
KRH67784	225
KRH67786	225
KRG96070	225
KRG96359	226
KRG97227	226
KRH22670	226
KRH26649	226
KRH31945	226
KRH68094	226
KRH68095	226
KRH68947	226
KRH71515	226
KRH25251	226
KRH30409	226
KRH67941	226
KRH30475	226
KRH32770	226
KRG99990	227
KRG99882	227
KRG99883	227
KRG99884	227
KRG99986	227
KRH24761	227
KRH46736	227
KRH46827	227
KRH46828	227
KRH46829	227
KRH49125	227
KRH49127	227
KRH29765	227
KRH46830	227
KRG98356	228
KRG98362	228
KRG98363	228
KRG98374	228
KRG98381	228
KRG98396	228
KRH27357	228
KRG98357	228
KRG98370	228
KRG98372	228
KRG98375	228
KRG98378	228
KRG98379	228
KRG98382	228
KRG98594	229
KRH03552	229
KRH05245	229
KRH12889	229
KRH15810	229
KRH20116	229
KRH37876	229
KRH52385	229
KRH61712	229
KRH03996	229
KRH15839	229
KRH27981	229
KRH57265	229
KRH77464	229
KRG98718	230
KRG98719	230
KRG98720	230
KRG98721	230
KRG98723	230
KRG98724	230
KRG98726	230
KRH00079	230
KRH46195	230
KRH46220	230
KRG98727	230
KRH46192	230
KRH46198	230
KRH46266	230
KRG99317	231
KRH16402	231
KRH17990	231
KRH24299	231
KRH29279	231
KRH40963	231
KRH53283	231
KRH53946	231
KRH53947	231
KRH59612	231
KRH63988	231
KRH63989	231
KRH64622	231
KRH72074	231
KRG99878	232
KRH07586	232
KRH39487	232
KRH39488	232
KRH43378	232
KRH45510	232
KRH45514	232
KRH45566	232
KRH49728	232
KRH59514	232
KRH74456	232
KRH74457	232
KRH05985	232
KRH17471	232
KRH04285	233
KRH06460	233
KRH27831	233
KRH41321	233
KRH41722	233
KRH46533	233
KRH47905	233
KRH48908	233
KRH49665	233
KRH60047	233
KRH60421	233
KRH66384	233
KRH70357	233
KRH77654	233
KRH04494	234
KRH04496	234
KRH22200	234
KRH22492	234
KRH25945	234
KRH28414	234
KRH55532	234
KRH58024	234
KRH71048	234
KRH77064	234
KRH25446	234
KRH26855	234
KRH27137	234
KRH56069	234
KRH07715	235
KRH08717	235
KRH08720	235
KRH08721	235
KRH08722	235
KRH08723	235
KRH08724	235
KRH08725	235
KRH08726	235
KRH08727	235
KRH14297	235
KRH14258	235
KRH70322	235
KRH21238	235
KRH09870	236
KRH23445	236
KRH28661	236
KRH42955	236
KRH42958	236
KRH52675	236
KRH59081	236
KRH59082	236
KRH59083	236
KRH61323	236
KRH62016	236
KRH76799	236
KRH16236	236
KRH52021	236
KRH11775	237
KRH25015	237
KRH29910	237
KRH33388	237
KRH36781	237
KRH43001	237
KRH44288	237
KRH44292	237
KRH47223	237
KRH47225	237
KRH52763	237
KRH58026	237
KRH59117	237
KRH62081	237
KRH29430	238
KRH24446	238
KRH24447	238
KRH24448	238
KRH24451	238
KRH29425	238
KRH24450	238
KRH29426	238
KRH29431	238
KRH51515	238
KRH29427	238
KRH51513	238
KRH60822	238
KRH60819	238
KRH46505	239
KRH46507	239
KRH46509	239
KRH46510	239
KRH46511	239
KRH46512	239
KRH48892	239
KRH66402	239
KRH66404	239
KRH75275	239
KRH66582	239
KRH66217	239
KRH48845	239
KRH66405	239
KRH09043	240
KRG88496	240
KRG88606	240
KRG88612	240
KRH08953	240
KRH08971	240
KRH08981	240
KRH09010	240
KRH09012	240
KRH09038	240
KRH09051	240
KRH38478	240
KRH08960	240
KRH38605	241
KRG97593	241
KRG98938	241
KRH16701	241
KRH18894	241
KRH26019	241
KRH30218	241
KRH31279	241
KRH43211	241
KRH49582	241
KRH53087	241
KRH59366	241
KRH62370	241
KRG95361	242
KRH03167	242
KRH07602	242
KRH28893	242
KRH31740	242
KRH48747	242
KRH54739	242
KRH56777	242
KRH63175	242
KRH66610	242
KRH67040	242
KRH69159	242
KRH75287	242
KRG88916	243
KRG93045	243
KRG94948	243
KRG94949	243
KRG94950	243
KRH17882	243
KRH17883	243
KRH17888	243
KRH36305	243
KRH64947	243
KRG88917	243
KRH17885	243
KRH04401	243
KRH14460	244
KRG98899	244
KRH14326	244
KRH14462	244
KRH21150	244
KRH42931	244
KRH46066	244
KRH56461	244
KRH59044	244
KRH61376	244
KRH73684	244
KRH11096	244
KRH64825	244
KRG99593	245
KRG95571	245
KRH04582	245
KRH04751	245
KRH04881	245
KRH12680	245
KRH18272	245
KRH32049	245
KRH33261	245
KRH67252	245
KRH71390	245
KRH04583	245
KRH08582	245
KRG99446	246
KRH45571	246
KRH50585	246
KRG90132	246
KRG90210	246
KRG90211	246
KRG90213	246
KRG90215	246
KRH45572	246
KRH45573	246
KRH45574	246
KRH71953	246
KRH71954	246
KRG89642	247
KRG94138	247
KRH22567	247
KRH25376	247
KRH26786	247
KRH28849	247
KRH56130	247
KRH66899	247
KRH74952	247
KRH76600	247
KRH15702	247
KRH30182	247
KRH26402	247
KRH03406	248
KRH63420	248
KRG95275	248
KRH00256	248
KRH24650	248
KRH29653	248
KRH33161	248
KRH49392	248
KRH54494	248
KRH56973	248
KRH66958	248
KRH71977	248
KRH03309	248
KRG91367	249
KRH31657	249
KRH35452	249
KRH39566	249
KRH73529	249
KRH74387	249
KRG91464	249
KRH09101	249
KRH27961	249
KRH38554	249
KRH77500	249
KRH07474	249
KRH35353	249
KRH49593	250
KRG93766	250
KRG94878	250
KRH13034	250
KRH45521	250
KRH48898	250
KRH54372	250
KRH75384	250
KRG99451	250
KRH30229	250
KRH18625	250
KRH07927	250
KRH54035	250
KRG90665	251
KRG93033	251
KRG95894	251
KRH00161	251
KRH07984	251
KRH19775	251
KRH32367	251
KRH36089	251
KRH36279	251
KRH67612	251
KRH69725	251
KRH03241	251
KRH19995	251
KRG90768	252
KRG94343	252
KRG94413	252
KRG96039	252
KRG97478	252
KRH14754	252
KRH19952	252
KRH31415	252
KRH32554	252
KRH35993	252
KRH57624	252
KRH67758	252
KRH73387	252
KRG90784	253
KRG93068	253
KRH35977	253
KRH36324	253
KRH70569	253
KRH75411	253
KRG95101	253
KRH13334	253
KRH20679	253
KRH21813	253
KRH39187	253
KRH66770	253
KRH66777	253
KRG90908	254
KRH01709	254
KRH35887	254
KRH38167	254
KRH45276	254
KRH70408	254
KRG90910	254
KRH35883	254
KRG98223	254
KRH30180	254
KRH01716	254
KRH26206	254
KRH33204	254
KRG91604	255
KRH08780	255
KRH08789	255
KRH08796	255
KRH15821	255
KRH25725	255
KRH35220	255
KRH38312	255
KRH08820	255
KRH27876	255
KRH41256	255
KRH59989	255
KRH77598	255
KRG98003	256
KRH04320	256
KRH09473	256
KRH17271	256
KRH30885	256
KRH34662	256
KRH38928	256
KRH58218	256
KRH72917	256
KRG92124	256
KRH13792	256
KRH34660	256
KRH43662	256
KRH21348	257
KRH41468	257
KRH49015	257
KRH50123	257
KRH60184	257
KRH74198	257
KRH10946	257
KRH20384	257
KRH22335	257
KRH25656	257
KRH26991	257
KRH55884	257
KRH58163	257
KRG92056	258
KRG96022	258
KRG96119	258
KRH20021	258
KRH22736	258
KRH25159	258
KRH30518	258
KRH32645	258
KRH34719	258
KRH55858	258
KRH67729	258
KRH67832	258
KRG99010	258
KRG92126	259
KRG96048	259
KRH15908	259
KRH18093	259
KRH19962	259
KRH32565	259
KRH34658	259
KRH43557	259
KRH53905	259
KRH55263	259
KRH59574	259
KRH64034	259
KRH67770	259
KRG92178	260
KRH09958	260
KRH34610	260
KRH44258	260
KRH47193	260
KRH49011	260
KRH52812	260
KRH62114	260
KRH74196	260
KRH23377	260
KRH41464	260
KRH60180	260
KRH55292	260
KRG92314	261
KRG92315	261
KRG95659	261
KRH15976	261
KRH18132	261
KRH19554	261
KRH31705	261
KRH32181	261
KRH34475	261
KRH34477	261
KRH67373	261
KRH69125	261
KRH16955	261
KRH18477	262
KRH54551	262
KRH63346	262
KRG93529	262
KRH01146	262
KRH40100	262
KRH01171	262
KRH16820	262
KRH40101	262
KRH52923	262
KRH62204	262
KRH72430	262
KRH07650	262
KRG93043	263
KRH30854	263
KRH30855	263
KRH30858	263
KRH32717	263
KRH32718	263
KRH32719	263
KRH36303	263
KRH45499	263
KRH65403	263
KRH76147	263
KRH02846	263
KRH19041	263
KRG93640	264
KRG93641	264
KRG93642	264
KRH18391	264
KRH18395	264
KRH57339	264
KRH75442	264
KRH75445	264
KRH75446	264
KRH75447	264
KRH45009	264
KRH57340	264
KRH04068	264
KRH26006	265
KRG99309	265
KRH02761	265
KRH09610	265
KRH12351	265
KRH19116	265
KRH23705	265
KRH37353	265
KRH44631	265
KRH47019	265
KRH75581	265
KRH45473	265
KRH47024	265
KRG93941	266
KRG94497	266
KRG98431	266
KRH03946	266
KRH05211	266
KRH06964	266
KRH14188	266
KRH46433	266
KRH57219	266
KRH73943	266
KRH25953	266
KRH26216	266
KRH49620	266
KRG94277	267
KRG96011	267
KRG99061	267
KRH19916	267
KRH22853	267
KRH25081	267
KRH26511	267
KRH30601	267
KRH32530	267
KRH45638	267
KRH54357	267
KRH63585	267
KRH67721	267
KRG94283	268
KRG98960	268
KRH11202	268
KRH14503	268
KRH21049	268
KRH65633	268
KRH73626	268
KRG98063	268
KRG98962	268
KRH30714	268
KRH46018	268
KRH46019	268
KRH73625	268
KRG94635	269
KRG96965	269
KRG97174	269
KRH07938	269
KRH34080	269
KRH35444	269
KRH35448	269
KRH68728	269
KRH68755	269
KRH68757	269
KRH68759	269
KRH68760	269
KRH33253	269
KRG94755	270
KRH22405	270
KRH25546	270
KRH25547	270
KRH25548	270
KRH25591	270
KRH26931	270
KRH37569	270
KRH55994	270
KRH55995	270
KRH62525	270
KRH20488	270
KRH20490	270
KRG95210	271
KRH04436	271
KRH23922	271
KRH28359	271
KRH33214	271
KRH39871	271
KRH52089	271
KRH58090	271
KRH61405	271
KRH66886	271
KRH72028	271
KRH77121	271
KRH23921	271
KRG96467	272
KRG97785	272
KRH27886	272
KRH29353	272
KRH31855	272
KRH41678	272
KRH51463	272
KRH56424	272
KRH60381	272
KRH60771	272
KRH62487	272
KRH68213	272
KRH69273	272
KRG97856	273
KRG97857	273
KRG97870	273
KRH24731	273
KRH24733	273
KRH24734	273
KRH29741	273
KRH31007	273
KRH31021	273
KRH31025	273
KRH31026	273
KRH24732	273
KRH29740	273
KRG97940	274
KRH08471	274
KRH17336	274
KRH30935	274
KRH41666	274
KRH60366	274
KRH70129	274
KRH72984	274
KRH02051	274
KRH11451	274
KRH51111	274
KRH74888	274
KRH71143	274
KRG97948	275
KRH11351	275
KRH12677	275
KRH17322	275
KRH17323	275
KRH20937	275
KRH25519	275
KRH30929	275
KRH39031	275
KRH48674	275
KRH71070	275
KRH72975	275
KRH72976	275
KRG98314	276
KRG99406	276
KRH17003	276
KRH30334	276
KRH42469	276
KRH49291	276
KRH58571	276
KRH72640	276
KRH75827	276
KRH43406	276
KRH57440	276
KRH58572	276
KRH58573	276
KRG98316	277
KRH00166	277
KRH14996	277
KRH17007	277
KRH25699	277
KRH28694	277
KRH28695	277
KRH55816	277
KRH66028	277
KRH72642	277
KRH75828	277
KRH76772	277
KRH76773	277
KRH50005	278
KRH09093	278
KRH09094	278
KRH09096	278
KRH38544	278
KRH38545	278
KRH38547	278
KRH38549	278
KRH38550	278
KRH38551	278
KRH40475	278
KRH20487	278
KRH50004	278
KRH01213	279
KRH07269	279
KRH09931	279
KRH13473	279
KRH23402	279
KRH44278	279
KRH47214	279
KRH52781	279
KRH60218	279
KRH62099	279
KRH74263	279
KRH12915	279
KRH41507	279
KRH01325	280
KRH01326	280
KRH01350	280
KRH01376	280
KRH45064	280
KRH01351	280
KRH01352	280
KRH01367	280
KRH01368	280
KRH01369	280
KRH01371	280
KRH01391	280
KRH45104	280
KRH02009	281
KRH11502	281
KRH14787	281
KRH14789	281
KRH14791	281
KRH14794	281
KRH36520	281
KRH41775	281
KRH51147	281
KRH73345	281
KRH73352	281
KRH73354	281
KRH73355	281
KRH06566	282
KRH06573	282
KRH06579	282
KRH48012	282
KRH48020	282
KRH48024	282
KRH48032	282
KRH48046	282
KRH48054	282
KRH48055	282
KRH48047	282
KRH48017	282
KRH48027	282
KRH08374	283
KRH08376	283
KRH28530	283
KRH57775	283
KRH70023	283
KRH70024	283
KRH70025	283
KRH70026	283
KRH70027	283
KRH70029	283
KRH70030	283
KRH70031	283
KRH76917	283
KRH18188	284
KRH18181	284
KRH18182	284
KRH18202	284
KRH18205	284
KRH42124	284
KRH42127	284
KRH42129	284
KRH42132	284
KRH18189	284
KRH42130	284
KRH42131	284
KRH18184	284
KRH10720	285
KRH21601	285
KRH22173	285
KRH22182	285
KRH25447	285
KRH25972	285
KRH26016	285
KRH27149	285
KRH27151	285
KRH55440	285
KRH55477	285
KRH26856	285
KRH22491	285
KRH21897	286
KRH21905	286
KRH21906	286
KRH27395	286
KRH27397	286
KRH75931	286
KRH75938	286
KRH75939	286
KRH75937	286
KRH69597	286
KRH21907	286
KRH75929	286
KRH75936	286
KRH65293	287
KRH65294	287
KRH65295	287
KRH76236	287
KRH76240	287
KRH76241	287
KRH76242	287
KRH76244	287
KRH76246	287
KRH76253	287
KRH76254	287
KRH76255	287
KRH76260	287
KRG88458	288
KRG89659	288
KRG89665	288
KRG89666	288
KRG89667	288
KRG89668	288
KRG89670	288
KRG89671	288
KRG89673	288
KRG89677	288
KRG89679	288
KRH50597	288
KRG88507	289
KRG88508	289
KRG93678	289
KRH18356	289
KRH18358	289
KRH18359	289
KRH18363	289
KRH18364	289
KRH18365	289
KRH25726	289
KRH72177	289
KRH42501	289
KRG88558	290
KRH10021	290
KRH65588	290
KRH65596	290
KRH65602	290
KRH76023	290
KRH76026	290
KRH65585	290
KRH65599	290
KRH65603	290
KRH65598	290
KRH65600	290
