Rank	Gene_ID	Paralog_Count
12722	KRH53182	83
12723	KRH49717	83
12724	KRH49655	83
12725	KRH46944	83
12726	KRH43747	83
12727	KRH43171	83
12728	KRH42413	83
12729	KRH41835	83
12730	KRH40990	83
12731	KRH37283	83
12732	KRH36796	83
12733	KRH36709	83
12734	KRH36223	83
12735	KRH36169	83
12736	KRH34957	83
12737	KRH33521	83
12738	KRH33309	83
12739	KRH33045	83
12740	KRH32897	83
12741	KRH31302	83
12742	KRH30586	83
12743	KRH30581	83
12744	KRH29910	83
12745	KRH29171	83
12746	KRH28621	83
12747	KRH27335	83
12748	KRH27229	83
12749	KRH26571	83
12750	KRH26128	83
12751	KRH25555	83
12752	KRH24543	83
12753	KRH24100	83
12754	KRH23017	83
12755	KRH22937	83
12756	KRH22105	83
12757	KRH19045	83
12758	KRH18809	83
12759	KRH18385	83
12760	KRH17845	83
12761	KRH17762	83
12762	KRH17755	83
12763	KRH17753	83
12764	KRH17751	83
12765	KRH17745	83
12766	KRH16460	83
12767	KRH14912	83
12768	KRH14820	83
12769	KRH13251	83
12770	KRH13099	83
12771	KRH12255	83
12772	KRH11709	83
12773	KRH11333	83
12774	KRH10407	83
12775	KRH10191	83
12776	KRH08551	83
12777	KRH06070	83
12778	KRH04978	83
12779	KRH04724	83
12780	KRH03274	83
12781	KRH02845	83
12782	KRH02501	83
12783	KRH01958	83
12784	KRH01591	83
12785	KRH00799	83
12786	KRG98347	83
12787	KRG97685	83
12788	KRG97571	83
12789	KRG96046	83
12790	KRG95337	83
12791	KRG95308	83
12792	KRG95073	83
12793	KRG94431	83
12794	KRG91822	83
12795	KRG90856	83
12796	KRG68574	83
12797	KRH77529	82
12798	KRH75065	82
12799	KRH72060	82
12800	KRH71640	82
12801	KRH71614	82
12802	KRH69866	82
12803	KRH68997	82
12804	KRH67767	82
12805	KRH66743	82
12806	KRH66147	82
12807	KRH66032	82
12808	KRH65796	82
12809	KRH63119	82
12810	KRH61927	82
12811	KRH57394	82
12812	KRH57319	82
12813	KRH56681	82
12814	KRH56105	82
12815	KRH55896	82
12816	KRH55631	82
12817	KRH55381	82
12818	KRH54890	82
12819	KRH54449	82
12820	KRH52590	82
12821	KRH51807	82
12822	KRH51177	82
12823	KRH50796	82
12824	KRH50771	82
12825	KRH50128	82
12826	KRH48250	82
12827	KRH47952	82
12828	KRH47385	82
12829	KRH46436	82
12830	KRH45740	82
12831	KRH45477	82
12832	KRH45206	82
12833	KRH43644	82
12834	KRH42770	82
12835	KRH41762	82
12836	KRH40427	82
12837	KRH37266	82
12838	KRH37212	82
12839	KRH37176	82
12840	KRH37055	82
12841	KRH36753	82
12842	KRH36201	82
12843	KRH33576	82
12844	KRH33310	82
12845	KRH33278	82
12846	KRH29956	82
12847	KRH29075	82
12848	KRH26410	82
12849	KRH25694	82
12850	KRH25567	82
12851	KRH25015	82
12852	KRH24171	82
12853	KRH23761	82
12854	KRH23631	82
12855	KRH22889	82
12856	KRH21841	82
12857	KRH21341	82
12858	KRH21124	82
12859	KRH20373	82
12860	KRH19009	82
12861	KRH17878	82
12862	KRH17869	82
12863	KRH17748	82
12864	KRH17744	82
12865	KRH16603	82
12866	KRH16184	82
12867	KRH14105	82
12868	KRH13812	82
12869	KRH13118	82
12870	KRH12370	82
12871	KRH12164	82
12872	KRH11753	82
12873	KRH10952	82
12874	KRH09668	82
12875	KRH08139	82
12876	KRH06780	82
12877	KRH02321	82
12878	KRH01981	82
12879	KRG99741	82
12880	KRG99504	82
12881	KRG97544	82
12882	KRG96298	82
12883	KRG95593	82
12884	KRG94656	82
12885	KRG93759	82
12886	KRG92937	82
12887	KRG91573	82
12888	KRG90541	82
12889	KRG89717	82
12890	KRG88969	82
12891	KRH77459	81
12892	KRH76862	81
12893	KRH74861	81
12894	KRH73918	81
12895	KRH73608	81
12896	KRH72314	81
12897	KRH70239	81
12898	KRH66741	81
12899	KRH66490	81
12900	KRH65347	81
12901	KRH64714	81
12902	KRH64699	81
12903	KRH64139	81
12904	KRH63848	81
12905	KRH62621	81
12906	KRH61839	81
12907	KRH59111	81
12908	KRH59086	81
12909	KRH56226	81
12910	KRH55168	81
12911	KRH55091	81
12912	KRH54947	81
12913	KRH54117	81
12914	KRH52115	81
12915	KRH46719	81
12916	KRH46050	81
12917	KRH45942	81
12918	KRH45116	81
12919	KRH45003	81
12920	KRH44827	81
12921	KRH44521	81
12922	KRH44390	81
12923	KRH43322	81
12924	KRH42621	81
12925	KRH41079	81
12926	KRH40956	81
12927	KRH40280	81
12928	KRH38823	81
12929	KRH38673	81
12930	KRH38625	81
12931	KRH35924	81
12932	KRH35559	81
12933	KRH34894	81
12934	KRH34547	81
12935	KRH33515	81
12936	KRH30055	81
12937	KRH28662	81
12938	KRH26569	81
12939	KRH25501	81
12940	KRH25207	81
12941	KRH20019	81
12942	KRH17998	81
12943	KRH17830	81
12944	KRH17784	81
12945	KRH15762	81
12946	KRH15313	81
12947	KRH13706	81
12948	KRH13489	81
12949	KRH12960	81
12950	KRH12919	81
12951	KRH12614	81
12952	KRH12191	81
12953	KRH12028	81
12954	KRH11291	81
12955	KRH09321	81
12956	KRH09133	81
12957	KRH08373	81
12958	KRH07044	81
12959	KRH06865	81
12960	KRH06623	81
12961	KRH05725	81
12962	KRH05184	81
12963	KRH05158	81
12964	KRH02508	81
12965	KRH01514	81
12966	KRG98922	81
12967	KRG98875	81
12968	KRG96598	81
12969	KRG96052	81
12970	KRG95863	81
12971	KRG95146	81
12972	KRG95145	81
12973	KRG95071	81
12974	KRG94598	81
12975	KRG93912	81
12976	KRG93653	81
12977	KRG92430	81
12978	KRG91899	81
12979	KRG91253	81
12980	KRG90324	81
12981	KRG89325	81
12982	KRG89311	81
12983	KRH76949	80
12984	KRH74892	80
12985	KRH73046	80
12986	KRH71523	80
12987	KRH70956	80
12988	KRH70751	80
12989	KRH70183	80
12990	KRH69126	80
12991	KRH68467	80
12992	KRH67275	80
12993	KRH66738	80
12994	KRH66520	80
12995	KRH65918	80
12996	KRH64915	80
12997	KRH64757	80
12998	KRH63412	80
12999	KRH63317	80
13000	KRH62734	80
13001	KRH61002	80
13002	KRH60460	80
13003	KRH59287	80
13004	KRH58857	80
13005	KRH58711	80
13006	KRH57283	80
13007	KRH57276	80
13008	KRH57198	80
13009	KRH54574	80
13010	KRH54569	80
13011	KRH54510	80
13012	KRH53724	80
13013	KRH51668	80
13014	KRH50627	80
13015	KRH50569	80
13016	KRH49267	80
13017	KRH46504	80
13018	KRH46396	80
13019	KRH46395	80
13020	KRH42993	80
13021	KRH42520	80
13022	KRH40071	80
13023	KRH39902	80
13024	KRH39871	80
13025	KRH38309	80
13026	KRH37895	80
13027	KRH37372	80
13028	KRH35133	80
13029	KRH34891	80
13030	KRH34875	80
13031	KRH33409	80
13032	KRH30116	80
13033	KRH29131	80
13034	KRH28153	80
13035	KRH27987	80
13036	KRH27014	80
13037	KRH26418	80
13038	KRH25650	80
13039	KRH23907	80
13040	KRH22553	80
13041	KRH21513	80
13042	KRH20514	80
13043	KRH20255	80
13044	KRH18828	80
13045	KRH18728	80
13046	KRH17560	80
13047	KRH17181	80
13048	KRH17015	80
13049	KRH16128	80
13050	KRH15152	80
13051	KRH15089	80
13052	KRH11120	80
13053	KRH08523	80
13054	KRH08522	80
13055	KRH07712	80
13056	KRH04967	80
13057	KRH04436	80
13058	KRH04119	80
13059	KRH04007	80
13060	KRH04002	80
13061	KRH03539	80
13062	KRH03494	80
13063	KRH03038	80
13064	KRH02885	80
13065	KRH02772	80
13066	KRH02168	80
13067	KRH01193	80
13068	KRG98154	80
13069	KRG97907	80
13070	KRG97885	80
13071	KRG95087	80
13072	KRG94971	80
13073	KRG94314	80
13074	KRG94279	80
13075	KRG94119	80
13076	KRG93866	80
13077	KRG93555	80
13078	KRG93551	80
13079	KRG93484	80
13080	KRG91665	80
13081	KRG90264	80
13082	KRG89588	80
13083	KRG89582	80
13084	KRH77966	79
13085	KRH74516	79
13086	KRH74113	79
13087	KRH70746	79
13088	KRH69640	79
13089	KRH68988	79
13090	KRH67965	79
13091	KRH67124	79
13092	KRH66539	79
13093	KRH64546	79
13094	KRH64201	79
13095	KRH62059	79
13096	KRH61562	79
13097	KRH58614	79
13098	KRH56972	79
13099	KRH56555	79
13100	KRH54497	79
13101	KRH53734	79
13102	KRH53391	79
13103	KRH52729	79
13104	KRH52728	79
13105	KRH52088	79
13106	KRH51973	79
13107	KRH51899	79
13108	KRH51669	79
13109	KRH51192	79
13110	KRH50679	79
13111	KRH50484	79
13112	KRH50376	79
13113	KRH50148	79
13114	KRH50083	79
13115	KRH49986	79
13116	KRH49103	79
13117	KRH47514	79
13118	KRH46106	79
13119	KRH44196	79
13120	KRH43132	79
13121	KRH42155	79
13122	KRH41644	79
13123	KRH39492	79
13124	KRH37712	79
13125	KRH36204	79
13126	KRH35714	79
13127	KRH34375	79
13128	KRH30982	79
13129	KRH29091	79
13130	KRH28508	79
13131	KRH28152	79
13132	KRH26935	79
13133	KRH26803	79
13134	KRH25551	79
13135	KRH25398	79
13136	KRH24943	79
13137	KRH24119	79
13138	KRH22943	79
13139	KRH22402	79
13140	KRH20716	79
13141	KRH19959	79
13142	KRH18509	79
13143	KRH18407	79
13144	KRH17948	79
13145	KRH17941	79
13146	KRH17791	79
13147	KRH17660	79
13148	KRH17658	79
13149	KRH15645	79
13150	KRH14988	79
13151	KRH14416	79
13152	KRH14213	79
13153	KRH12624	79
13154	KRH12099	79
13155	KRH11784	79
13156	KRH11714	79
13157	KRH10809	79
13158	KRH10402	79
13159	KRH09551	79
13160	KRH07428	79
13161	KRH06192	79
13162	KRH05988	79
13163	KRH05011	79
13164	KRH03407	79
13165	KRH03400	79
13166	KRH01302	79
13167	KRH01022	79
13168	KRH01005	79
13169	KRH00012	79
13170	KRG99954	79
13171	KRG99553	79
13172	KRG93236	79
13173	KRG92683	79
13174	KRG92256	79
13175	KRG91871	79
13176	KRG89921	79
13177	KRG89465	79
13178	KRG89059	79
13179	KRH77867	78
13180	KRH77296	78
13181	KRH76935	78
13182	KRH75991	78
13183	KRH75838	78
13184	KRH75302	78
13185	KRH74885	78
13186	KRH74458	78
13187	KRH72824	78
13188	KRH72424	78
13189	KRH72174	78
13190	KRH71591	78
13191	KRH70477	78
13192	KRH70184	78
13193	KRH70017	78
13194	KRH69999	78
13195	KRH69242	78
13196	KRH68931	78
13197	KRH66037	78
13198	KRH65836	78
13199	KRH65435	78
13200	KRH64974	78
13201	KRH64521	78
13202	KRH64383	78
13203	KRH64209	78
13204	KRH63537	78
13205	KRH63324	78
13206	KRH63162	78
13207	KRH63027	78
13208	KRH61811	78
13209	KRH61809	78
13210	KRH61808	78
13211	KRH61272	78
13212	KRH59336	78
13213	KRH59178	78
13214	KRH59064	78
13215	KRH58964	78
13216	KRH58823	78
13217	KRH57947	78
13218	KRH57700	78
13219	KRH57508	78
13220	KRH57071	78
13221	KRH56903	78
13222	KRH56758	78
13223	KRH55312	78
13224	KRH54977	78
13225	KRH54755	78
13226	KRH54567	78
13227	KRH54395	78
13228	KRH53547	78
13229	KRH53419	78
13230	KRH52485	78
13231	KRH52484	78
13232	KRH52483	78
13233	KRH52322	78
13234	KRH50576	78
13235	KRH50082	78
13236	KRH50000	78
13237	KRH49946	78
13238	KRH48806	78
13239	KRH48113	78
13240	KRH47882	78
13241	KRH47610	78
13242	KRH47241	78
13243	KRH47156	78
13244	KRH46814	78
13245	KRH46749	78
13246	KRH46697	78
13247	KRH45516	78
13248	KRH45443	78
13249	KRH45038	78
13250	KRH44749	78
13251	KRH44312	78
13252	KRH44186	78
13253	KRH43918	78
13254	KRH43738	78
13255	KRH43445	78
13256	KRH43181	78
13257	KRH42862	78
13258	KRH42721	78
13259	KRH41158	78
13260	KRH40819	78
13261	KRH40083	78
13262	KRH39485	78
13263	KRH38035	78
13264	KRH38032	78
13265	KRH38031	78
13266	KRH37200	78
13267	KRH36126	78
13268	KRH34764	78
13269	KRH34272	78
13270	KRH32857	78
13271	KRH31614	78
13272	KRH31558	78
13273	KRH31119	78
13274	KRH29856	78
13275	KRH29808	78
13276	KRH29132	78
13277	KRH28526	78
13278	KRH25687	78
13279	KRH25552	78
13280	KRH25291	78
13281	KRH25011	78
13282	KRH24847	78
13283	KRH24808	78
13284	KRH24166	78
13285	KRH23922	78
13286	KRH23341	78
13287	KRH23056	78
13288	KRH21495	78
13289	KRH21403	78
13290	KRH21402	78
13291	KRH21283	78
13292	KRH20497	78
13293	KRH20417	78
13294	KRH20416	78
13295	KRH20096	78
13296	KRH18471	78
13297	KRH17879	78
13298	KRH17856	78
13299	KRH17805	78
13300	KRH17800	78
13301	KRH17789	78
13302	KRH17159	78
13303	KRH17152	78
13304	KRH15957	78
13305	KRH15648	78
13306	KRH14983	78
13307	KRH13718	78
13308	KRH13402	78
13309	KRH13096	78
13310	KRH12985	78
13311	KRH12636	78
13312	KRH12488	78
13313	KRH11955	78
13314	KRH11011	78
13315	KRH10907	78
13316	KRH10904	78
13317	KRH10827	78
13318	KRH10276	78
13319	KRH09992	78
13320	KRH08377	78
13321	KRH08352	78
13322	KRH07625	78
13323	KRH07170	78
13324	KRH06877	78
13325	KRH06442	78
13326	KRH05372	78
13327	KRH04709	78
13328	KRH04366	78
13329	KRH04220	78
13330	KRH03487	78
13331	KRH03289	78
13332	KRH03180	78
13333	KRH02407	78
13334	KRH01640	78
13335	KRH01280	78
13336	KRH01188	78
13337	KRH00178	78
13338	KRG99864	78
13339	KRG99744	78
13340	KRG99513	78
13341	KRG99443	78
13342	KRG98701	78
13343	KRG98633	78
13344	KRG97361	78
13345	KRG97269	78
13346	KRG97209	78
13347	KRG96269	78
13348	KRG96256	78
13349	KRG94921	78
13350	KRG94763	78
13351	KRG94275	78
13352	KRG93541	78
13353	KRG92523	78
13354	KRG91266	78
13355	KRG90553	78
13356	KRG89912	78
13357	KRG89621	78
13358	KRG89308	78
13359	KRG88934	78
13360	KRH77555	77
13361	KRH77347	77
13362	KRH76234	77
13363	KRH75749	77
13364	KRH75720	77
13365	KRH75030	77
13366	KRH74908	77
13367	KRH74571	77
13368	KRH74503	77
13369	KRH73676	77
13370	KRH73279	77
13371	KRH72926	77
13372	KRH72118	77
13373	KRH71955	77
13374	KRH71338	77
13375	KRH69588	77
13376	KRH68238	77
13377	KRH65895	77
13378	KRH65666	77
13379	KRH65410	77
13380	KRH62422	77
13381	KRH62408	77
13382	KRH62032	77
13383	KRH61660	77
13384	KRH60692	77
13385	KRH58081	77
13386	KRH57512	77
13387	KRH57378	77
13388	KRH57273	77
13389	KRH57017	77
13390	KRH56250	77
13391	KRH55988	77
13392	KRH55327	77
13393	KRH52439	77
13394	KRH49833	77
13395	KRH49708	77
13396	KRH49522	77
13397	KRH46672	77
13398	KRH45792	77
13399	KRH45579	77
13400	KRH45330	77
13401	KRH45112	77
13402	KRH44923	77
13403	KRH44531	77
13404	KRH43920	77
13405	KRH42944	77
13406	KRH42923	77
13407	KRH42114	77
13408	KRH40096	77
13409	KRH37734	77
13410	KRH37027	77
13411	KRH36782	77
13412	KRH36733	77
13413	KRH36506	77
13414	KRH36399	77
13415	KRH35767	77
13416	KRH35679	77
13417	KRH35625	77
13418	KRH34919	77
13419	KRH34860	77
13420	KRH33361	77
13421	KRH32113	77
13422	KRH31628	77
13423	KRH31169	77
13424	KRH31167	77
13425	KRH30030	77
13426	KRH29919	77
13427	KRH29792	77
13428	KRH28397	77
13429	KRH28112	77
13430	KRH27918	77
13431	KRH26193	77
13432	KRH26086	77
13433	KRH26080	77
13434	KRH25289	77
13435	KRH24786	77
13436	KRH23954	77
13437	KRH23420	77
13438	KRH23079	77
13439	KRH21985	77
13440	KRH21782	77
13441	KRH19874	77
13442	KRH19529	77
13443	KRH19441	77
13444	KRH19136	77
13445	KRH19005	77
13446	KRH19003	77
13447	KRH19002	77
13448	KRH18957	77
13449	KRH17944	77
13450	KRH17891	77
13451	KRH17854	77
13452	KRH17279	77
13453	KRH17134	77
13454	KRH16522	77
13455	KRH15131	77
13456	KRH15118	77
13457	KRH14922	77
13458	KRH14468	77
13459	KRH13015	77
13460	KRH12771	77
13461	KRH12490	77
13462	KRH11776	77
13463	KRH10586	77
13464	KRH10252	77
13465	KRH09912	77
13466	KRH09622	77
13467	KRH05879	77
13468	KRH05594	77
13469	KRH04469	77
13470	KRH04222	77
13471	KRH04221	77
13472	KRH03689	77
13473	KRH03365	77
13474	KRH02962	77
13475	KRH02895	77
13476	KRH02894	77
13477	KRH02893	77
13478	KRH02892	77
13479	KRH02890	77
13480	KRH02581	77
13481	KRH02098	77
13482	KRH01304	77
13483	KRH01265	77
13484	KRH01175	77
13485	KRH00375	77
13486	KRH00258	77
13487	KRH00072	77
13488	KRG98151	77
13489	KRG97704	77
13490	KRG96443	77
13491	KRG95598	77
13492	KRG91918	77
13493	KRG91519	77
13494	KRG91154	77
13495	KRG91101	77
13496	KRG89987	77
13497	KRG89313	77
13498	KRG89306	77
13499	KRG88818	77
13500	KRH77717	76
13501	KRH77430	76
13502	KRH77205	76
13503	KRH77074	76
13504	KRH76320	76
13505	KRH76281	76
13506	KRH74764	76
13507	KRH74335	76
13508	KRH74118	76
13509	KRH73062	76
13510	KRH73019	76
13511	KRH72766	76
13512	KRH72242	76
13513	KRH70774	76
13514	KRH70309	76
13515	KRH70105	76
13516	KRH66064	76
13517	KRH65648	76
13518	KRH65255	76
13519	KRH64022	76
13520	KRH61695	76
13521	KRH59918	76
13522	KRH59600	76
13523	KRH59036	76
13524	KRH59035	76
13525	KRH58197	76
13526	KRH58086	76
13527	KRH58066	76
13528	KRH58019	76
13529	KRH57961	76
13530	KRH57641	76
13531	KRH57515	76
13532	KRH56088	76
13533	KRH55989	76
13534	KRH55836	76
13535	KRH52363	76
13536	KRH51390	76
13537	KRH50937	76
13538	KRH50367	76
13539	KRH49804	76
13540	KRH49713	76
13541	KRH49471	76
13542	KRH47753	76
13543	KRH47378	76
13544	KRH46443	76
13545	KRH45476	76
13546	KRH45130	76
13547	KRH44992	76
13548	KRH43916	76
13549	KRH42926	76
13550	KRH42164	76
13551	KRH41842	76
13552	KRH41530	76
13553	KRH41192	76
13554	KRH39331	76
13555	KRH38678	76
13556	KRH37378	76
13557	KRH36455	76
13558	KRH34516	76
13559	KRH34163	76
13560	KRH33962	76
13561	KRH33692	76
13562	KRH33423	76
13563	KRH32791	76
13564	KRH32558	76
13565	KRH32482	76
13566	KRH31728	76
13567	KRH31005	76
13568	KRH29987	76
13569	KRH29612	76
13570	KRH28739	76
13571	KRH28552	76
13572	KRH28194	76
13573	KRH28007	76
13574	KRH27762	76
13575	KRH27625	76
13576	KRH26853	76
13577	KRH26561	76
13578	KRH26435	76
13579	KRH25426	76
13580	KRH25023	76
13581	KRH23700	76
13582	KRH23633	76
13583	KRH22880	76
13584	KRH22496	76
13585	KRH21197	76
13586	KRH21111	76
13587	KRH20785	76
13588	KRH20757	76
13589	KRH20638	76
13590	KRH19006	76
13591	KRH17666	76
13592	KRH16737	76
13593	KRH16339	76
13594	KRH15806	76
13595	KRH13283	76
13596	KRH12375	76
13597	KRH11076	76
13598	KRH10569	76
13599	KRH09665	76
13600	KRH08445	76
13601	KRH07828	76
13602	KRH07344	76
13603	KRH07027	76
13604	KRH06776	76
13605	KRH06775	76
13606	KRH06721	76
13607	KRH06334	76
13608	KRH04442	76
13609	KRH04438	76
13610	KRH02889	76
13611	KRH01931	76
13612	KRH00993	76
13613	KRG99715	76
13614	KRG99570	76
13615	KRG99441	76
13616	KRG99435	76
13617	KRG98952	76
13618	KRG96227	76
13619	KRG95987	76
13620	KRG95613	76
13621	KRG95330	76
13622	KRG94750	76
13623	KRG94748	76
13624	KRG93712	76
13625	KRG92293	76
13626	KRG90402	76
13627	KRG90376	76
13628	KRG89985	76
13629	KRG89166	76
13630	KRG88199	76
13631	KRH76925	75
13632	KRH76717	75
13633	KRH72453	75
13634	KRH71899	75
13635	KRH71672	75
13636	KRH71541	75
13637	KRH69479	75
13638	KRH69465	75
13639	KRH69048	75
13640	KRH68741	75
13641	KRH68362	75
13642	KRH68268	75
13643	KRH68133	75
13644	KRH67581	75
13645	KRH66495	75
13646	KRH65799	75
13647	KRH65645	75
13648	KRH64794	75
13649	KRH62181	75
13650	KRH62157	75
13651	KRH60563	75
13652	KRH59591	75
13653	KRH58608	75
13654	KRH58211	75
13655	KRH57972	75
13656	KRH57873	75
13657	KRH55961	75
13658	KRH55708	75
13659	KRH54471	75
13660	KRH52892	75
13661	KRH52195	75
13662	KRH51778	75
13663	KRH49719	75
13664	KRH49484	75
13665	KRH49283	75
13666	KRH46793	75
13667	KRH44813	75
13668	KRH43375	75
13669	KRH42514	75
13670	KRH40665	75
13671	KRH40226	75
13672	KRH40137	75
13673	KRH39595	75
13674	KRH37989	75
13675	KRH35587	75
13676	KRH34867	75
13677	KRH34532	75
13678	KRH32480	75
13679	KRH32293	75
13680	KRH31912	75
13681	KRH31048	75
13682	KRH30916	75
13683	KRH30593	75
13684	KRH29907	75
13685	KRH27613	75
13686	KRH22896	75
13687	KRH22745	75
13688	KRH20378	75
13689	KRH19870	75
13690	KRH18108	75
13691	KRH17304	75
13692	KRH16838	75
13693	KRH16815	75
13694	KRH15521	75
13695	KRH15451	75
13696	KRH15078	75
13697	KRH15076	75
13698	KRH13957	75
13699	KRH13068	75
13700	KRH11995	75
13701	KRH10688	75
13702	KRH09933	75
13703	KRH09810	75
13704	KRH09661	75
13705	KRH09616	75
13706	KRH09197	75
13707	KRH08637	75
13708	KRH04497	75
13709	KRH04340	75
13710	KRH02884	75
13711	KRH00592	75
13712	KRG99749	75
13713	KRG99713	75
13714	KRG98142	75
13715	KRG98077	75
13716	KRG97967	75
13717	KRG97938	75
13718	KRG97609	75
13719	KRG97207	75
13720	KRG96632	75
13721	KRG96467	75
13722	KRG96392	75
13723	KRG95864	75
13724	KRG95783	75
13725	KRG93492	75
13726	KRG92798	75
13727	KRG91907	75
13728	KRG91265	75
13729	KRG91233	75
13730	KRG91057	75
13731	KRG89267	75
13732	KRG88842	75
13733	KRG88468	75
13734	KRH77564	74
13735	KRH77356	74
13736	KRH77174	74
13737	KRH76289	74
13738	KRH75833	74
13739	KRH75252	74
13740	KRH74492	74
13741	KRH73008	74
13742	KRH72946	74
13743	KRH72312	74
13744	KRH71714	74
13745	KRH71590	74
13746	KRH70478	74
13747	KRH69658	74
13748	KRH67947	74
13749	KRH67582	74
13750	KRH65794	74
13751	KRH65251	74
13752	KRH64604	74
13753	KRH64348	74
13754	KRH63605	74
13755	KRH62443	74
13756	KRH62218	74
13757	KRH61771	74
13758	KRH61100	74
13759	KRH60772	74
13760	KRH58996	74
13761	KRH58172	74
13762	KRH58117	74
13763	KRH57539	74
13764	KRH57461	74
13765	KRH57421	74
13766	KRH57320	74
13767	KRH57118	74
13768	KRH56652	74
13769	KRH56110	74
13770	KRH55158	74
13771	KRH54849	74
13772	KRH54841	74
13773	KRH54337	74
13774	KRH53585	74
13775	KRH52234	74
13776	KRH51214	74
13777	KRH49642	74
13778	KRH47976	74
13779	KRH47366	74
13780	KRH46435	74
13781	KRH45471	74
13782	KRH42905	74
13783	KRH41884	74
13784	KRH40943	74
13785	KRH40661	74
13786	KRH40504	74
13787	KRH40380	74
13788	KRH40212	74
13789	KRH39846	74
13790	KRH39449	74
13791	KRH38681	74
13792	KRH36935	74
13793	KRH36640	74
13794	KRH36454	74
13795	KRH35543	74
13796	KRH34377	74
13797	KRH34128	74
13798	KRH32624	74
13799	KRH32566	74
13800	KRH31352	74
13801	KRH31047	74
13802	KRH30577	74
13803	KRH30115	74
13804	KRH28696	74
13805	KRH28540	74
13806	KRH28428	74
13807	KRH28386	74
13808	KRH28311	74
13809	KRH28289	74
13810	KRH28091	74
13811	KRH27516	74
13812	KRH26525	74
13813	KRH25093	74
13814	KRH22837	74
13815	KRH19070	74
13816	KRH19022	74
13817	KRH19011	74
13818	KRH18653	74
13819	KRH18531	74
13820	KRH18028	74
13821	KRH16782	74
13822	KRH15905	74
13823	KRH11956	74
13824	KRH11633	74
13825	KRH07176	74
13826	KRH06916	74
13827	KRH05491	74
13828	KRH04976	74
13829	KRH04364	74
13830	KRH04145	74
13831	KRH04051	74
13832	KRH03676	74
13833	KRH03242	74
13834	KRH03108	74
13835	KRH02886	74
13836	KRH00854	74
13837	KRH00498	74
13838	KRH00472	74
13839	KRG99843	74
13840	KRG99211	74
13841	KRG98913	74
13842	KRG97522	74
13843	KRG96750	74
13844	KRG96499	74
13845	KRG96220	74
13846	KRG96204	74
13847	KRG92834	74
13848	KRG92655	74
13849	KRG92616	74
13850	KRG91526	74
13851	KRG90987	74
13852	KRG88909	74
13853	KRH77133	73
13854	KRH77099	73
13855	KRH76093	73
13856	KRH75376	73
13857	KRH75296	73
13858	KRH75093	73
13859	KRH74454	73
13860	KRH73034	73
13861	KRH72843	73
13862	KRH71324	73
13863	KRH70043	73
13864	KRH67746	73
13865	KRH67438	73
13866	KRH67288	73
13867	KRH65598	73
13868	KRH64818	73
13869	KRH62081	73
13870	KRH60539	73
13871	KRH59857	73
13872	KRH59547	73
13873	KRH58274	73
13874	KRH56470	73
13875	KRH56457	73
13876	KRH52937	73
13877	KRH52692	73
13878	KRH51757	73
13879	KRH51625	73
13880	KRH51476	73
13881	KRH50791	73
13882	KRH50574	73
13883	KRH49809	73
13884	KRH49216	73
13885	KRH49215	73
13886	KRH49214	73
13887	KRH49213	73
13888	KRH49136	73
13889	KRH44534	73
13890	KRH43848	73
13891	KRH43452	73
13892	KRH39857	73
13893	KRH39491	73
13894	KRH38473	73
13895	KRH36562	73
13896	KRH35251	73
13897	KRH33426	73
13898	KRH33127	73
13899	KRH32497	73
13900	KRH30804	73
13901	KRH30655	73
13902	KRH29988	73
13903	KRH29233	73
13904	KRH28350	73
13905	KRH27330	73
13906	KRH26699	73
13907	KRH25608	73
13908	KRH25395	73
13909	KRH25324	73
13910	KRH24731	73
13911	KRH23618	73
13912	KRH23505	73
13913	KRH23401	73
13914	KRH22243	73
13915	KRH21636	73
13916	KRH20820	73
13917	KRH19963	73
13918	KRH19884	73
13919	KRH17801	73
13920	KRH17384	73
13921	KRH15576	73
13922	KRH14351	73
13923	KRH13890	73
13924	KRH13619	73
13925	KRH13616	73
13926	KRH09416	73
13927	KRH07043	73
13928	KRH05433	73
13929	KRH04858	73
13930	KRH02887	73
13931	KRH02013	73
13932	KRH01153	73
13933	KRH00981	73
13934	KRH00979	73
13935	KRH00075	73
13936	KRH00071	73
13937	KRG99666	73
13938	KRG99329	73
13939	KRG96030	73
13940	KRG95940	73
13941	KRG94794	73
13942	KRG92726	73
13943	KRG90625	73
13944	KRG89485	73
13945	KRG88580	73
13946	KRH76914	72
13947	KRH76282	72
13948	KRH74753	72
13949	KRH74719	72
13950	KRH74694	72
13951	KRH74690	72
13952	KRH74653	72
13953	KRH73061	72
13954	KRH72606	72
13955	KRH72392	72
13956	KRH71749	72
13957	KRH71592	72
13958	KRH71003	72
13959	KRH70747	72
13960	KRH69467	72
13961	KRH69220	72
13962	KRH67647	72
13963	KRH67348	72
13964	KRH67347	72
13965	KRH66845	72
13966	KRH66750	72
13967	KRH65254	72
13968	KRH63450	72
13969	KRH63160	72
13970	KRH62305	72
13971	KRH61709	72
13972	KRH60950	72
13973	KRH59510	72
13974	KRH58050	72
13975	KRH57861	72
13976	KRH57745	72
13977	KRH56756	72
13978	KRH55659	72
13979	KRH54757	72
13980	KRH53889	72
13981	KRH53127	72
13982	KRH50525	72
13983	KRH49224	72
13984	KRH49220	72
13985	KRH49212	72
13986	KRH48825	72
13987	KRH48820	72
13988	KRH47503	72
13989	KRH47113	72
13990	KRH46527	72
13991	KRH46445	72
13992	KRH46374	72
