Peptide_ID	Is_TAG
KRH06914	False
KRH09387	False
KRH30730	False
KRH38883	False
KRH40851	False
KRH53576	False
KRH58027	False
KRH64357	False
KRH65493	False
KRG90111	False
KRG92534	False
KRH17573	False
KRH34257	False
KRH38319	False
KRG89197	False
KRG94065	False
KRH24533	False
KRH26020	False
KRH27846	False
KRH29538	False
KRH48841	False
KRH49531	False
KRH57847	False
KRH60037	False
KRH66241	False
KRH69186	False
KRH77642	False
KRG96554	False
KRH41306	False
KRH68293	False
KRH31764	False
KRH33005	False
KRH02746	False
KRH04945	True
KRH12362	False
KRH16144	False
KRH19120	False
KRH28430	False
KRH32116	False
KRH37367	False
KRH52606	False
KRH57965	False
KRH61946	False
KRH71316	False
KRH77042	False
KRG96534	False
KRH67313	False
KRH04545	False
KRH04944	True
KRH62948	False
KRG89522	True
KRG89524	True
KRG89527	True
KRG89530	True
KRG96203	False
KRH32774	False
KRH67945	False
KRH05439	True
KRH10019	False
KRH15559	True
KRH15569	True
KRH23303	False
KRH44130	True
KRH47104	False
KRH05441	True
KRH44129	True
KRH08807	False
KRH15564	True
KRH49593	False
KRH48898	False
KRG89896	False
KRG94878	False
KRG99451	False
KRH13034	False
KRH18625	False
KRH26246	False
KRH30229	False
KRH45521	False
KRH49652	False
KRH54372	False
KRH75384	False
KRG93766	False
KRH07927	False
KRH44871	False
KRH54035	False
KRH66470	False
KRH11451	False
KRH74013	False
KRG97940	False
KRH42823	False
KRH51111	False
KRH02051	False
KRH41666	False
KRH60366	False
KRH05027	False
KRH08471	False
KRH17336	False
KRH30935	False
KRH70129	False
KRH72984	False
KRH16071	False
KRH58918	False
KRH74888	False
KRH71143	False
KRG90286	False
KRG95789	False
KRH04824	False
KRH05083	False
KRH16035	False
KRH16221	False
KRH19661	False
KRH32274	False
KRH33524	False
KRH39284	False
KRH41577	False
KRH48393	False
KRH52507	False
KRH52661	False
KRH60285	False
KRH61831	False
KRH62005	False
KRH67507	False
KRG90861	False
KRH01729	False
KRH05512	False
KRH13326	False
KRH15500	False
KRH26270	False
KRH35920	False
KRH38159	False
KRH39163	False
KRH41690	False
KRH44223	False
KRH46947	False
KRH47176	False
KRH48513	False
KRH48972	False
KRH60391	False
KRH06031	False
KRH49603	False
KRG91021	False
KRG99878	False
KRH17471	False
KRH35742	False
KRH39488	True
KRH43378	False
KRH59514	False
KRH74456	True
KRH74457	True
KRH05985	False
KRH07586	False
KRH10632	False
KRH21722	False
KRH39487	True
KRH45510	True
KRH45514	True
KRH45566	False
KRH49728	False
KRG91068	False
KRG95149	False
KRH05612	False
KRH15429	False
KRH35705	False
KRH52061	False
KRH66831	False
KRG97330	False
KRH17367	False
KRH18120	True
KRH18123	True
KRH37871	False
KRH73005	False
KRG93532	False
KRH01173	False
KRH40097	False
KRH54552	False
KRH63343	False
KRG91565	False
KRH08892	False
KRH30103	False
KRH32943	False
KRH38416	False
KRH04666	False
KRH27916	False
KRH35266	False
KRH41200	False
KRH43554	False
KRH49551	False
KRH59572	False
KRH64042	False
KRH77557	False
KRH28506	False
KRH53896	False
KRH57740	False
KRH76953	False
KRG91450	False
KRG99084	False
KRH00647	False
KRH04298	False
KRH09116	False
KRH38569	False
KRH40534	False
KRH41380	False
KRH45907	False
KRH46879	False
KRH48242	False
KRH54546	False
KRH57577	False
KRH60098	False
KRH63350	False
KRH70718	False
KRH74853	False
KRH01812	False
KRG91521	False
KRG92420	False
KRG95660	False
KRH11708	False
KRH19714	False
KRH24296	False
KRH27939	False
KRH29274	False
KRH32309	False
KRH34385	False
KRH35309	False
KRH36708	False
KRH41156	False
KRH51402	False
KRH51874	False
KRH59855	False
KRH67374	False
KRH77527	False
KRG91629	False
KRG99075	False
KRH00393	False
KRH08736	False
KRH08750	False
KRH14571	False
KRH30227	True
KRH30228	True
KRH31700	False
KRH35179	False
KRH45937	False
KRH65503	False
KRH69117	False
KRH70333	False
KRH73555	False
KRG99112	False
KRH45886	False
KRH40796	False
KRG91640	False
KRH08706	False
KRH10486	False
KRH28884	False
KRH35158	False
KRH42212	True
KRH42213	True
KRH42214	True
KRH42215	True
KRH43941	False
KRH58337	True
KRH58338	True
KRH58339	True
KRH58340	True
KRH70313	False
KRH76566	False
KRH42211	True
KRH58336	True
KRG92205	False
KRG99835	False
KRH02901	False
KRH03559	False
KRH12884	False
KRH13058	False
KRH13740	True
KRH13742	True
KRH18990	False
KRH34582	False
KRH37879	False
KRH43703	True
KRH43705	True
KRH44883	True
KRH46789	False
KRH29762	False
KRH74522	False
KRH44880	True
KRH57230	False
KRH01041	True
KRH01039	True
KRH01042	True
KRH01044	True
KRH01047	True
KRH01053	True
KRH01925	True
KRH03962	False
KRH14769	True
KRH14771	True
KRH14773	True
KRH40182	False
KRH51225	False
KRH58852	False
KRH42754	False
KRH01924	True
KRH07325	False
KRG92607	False
KRG97070	False
KRG99412	False
KRH03252	False
KRH13819	False
KRH34171	True
KRH34175	True
KRH43014	False
KRH43636	False
KRH45618	False
KRH54360	False
KRH57105	False
KRH59128	False
KRH63577	False
KRH68813	False
KRH69613	False
KRH74550	False
KRH57903	False
KRH43461	False
KRH02003	False
KRH03300	False
KRH10890	False
KRH11513	False
KRH13893	True
KRH13899	True
KRH20444	False
KRH21426	False
KRH36528	False
KRH41381	False
KRH50056	False
KRH51152	False
KRH54406	False
KRH57062	False
KRH60100	False
KRH63510	False
KRH27396	False
KRG93556	False
KRH01195	False
KRH30004	False
KRH40069	False
KRG93776	False
KRH05445	False
KRH15561	True
KRH15563	True
KRH15992	False
KRH18154	True
KRH18298	False
KRH53448	True
KRH16509	False
KRH18152	True
KRH64500	False
KRH15558	True
KRH61510	False
KRH53446	True
KRH45735	False
KRH74656	True
KRH69502	True
KRH69505	True
KRH74657	True
KRH74659	True
KRH63064	False
KRH69495	True
KRH69496	True
KRH69497	True
KRH69498	True
KRH69500	True
KRH69504	True
KRH74651	True
KRH74653	True
KRH74658	True
KRH74836	False
KRH69499	True
KRG95087	False
KRG96739	False
KRG98914	False
KRG99443	False
KRG99640	False
KRH00012	False
KRH01022	False
KRH18815	False
KRH25608	True
KRH25609	True
KRH30943	False
KRH32688	False
KRH38309	False
KRH54574	False
KRH65473	False
KRH72394	False
KRH54724	False
KRH28878	False
KRH75852	False
KRG98853	False
KRH02096	False
KRH11399	True
KRH14442	False
KRH20881	False
KRH46104	False
KRH51055	True
KRH73710	False
KRH13965	False
KRH32944	False
KRH51056	True
KRH11401	True
KRH22118	True
KRH22119	True
KRH27220	True
KRH27221	True
KRH48921	False
KRG95244	False
KRH25633	False
KRH26966	False
KRH52166	False
KRH55921	False
KRH60170	False
KRH61490	False
KRH74187	False
KRG95287	False
KRH13955	False
KRH20825	False
KRH22364	False
KRH27479	False
KRH33110	False
KRH37987	False
KRH49023	False
KRH66974	False
KRH41460	False
KRG96064	True
KRG96065	True
KRG96066	True
KRG96068	True
KRG96070	True
KRG96071	True
KRH32590	True
KRH32594	True
KRH67780	True
KRH67781	True
KRH67782	True
KRH67783	True
KRH67785	True
KRH67786	True
KRH67788	True
KRH67784	True
KRG96069	True
KRH67787	True
KRH00855	False
KRH04373	False
KRH06585	False
KRH27892	False
KRH28319	False
KRH40379	False
KRH41241	False
KRH41440	False
KRH48058	False
KRH49039	False
KRH58165	False
KRH59970	False
KRH60148	False
KRH61460	False
KRH65284	False
KRH74169	False
KRH77167	False
KRH52156	False
KRH02009	False
KRH11502	False
KRH14787	True
KRH14789	True
KRH14791	True
KRH14794	True
KRH36520	False
KRH41775	False
KRH51147	False
KRH53298	False
KRH64615	False
KRH73345	True
KRH73352	True
KRH73354	True
KRH73355	True
KRH41426	False
KRH60136	False
KRH49051	False
KRH05061	False
KRH05614	True
KRH05615	True
KRH15427	False
KRH16044	False
KRH38066	False
KRH52056	True
KRH52524	False
KRH53279	False
KRH61373	True
KRH61375	True
KRH61850	False
KRH17986	False
KRH52055	True
KRH61369	True
KRH61371	True
KRH64625	False
KRH16410	False
KRH08432	True
KRH42430	True
KRH08433	True
KRH12162	True
KRH37167	True
KRH37169	True
KRH37170	True
KRH37172	True
KRH37173	True
KRH37174	True
KRH42431	True
KRH08434	True
KRH12165	True
KRH28416	False
KRH70091	False
KRH77062	False
KRH29036	False
KRH37178	True
KRH13997	True
KRH07800	False
KRH14012	True
KRH20239	False
KRH22560	False
KRH23724	False
KRH25388	False
KRH26793	False
KRH28939	False
KRH39412	True
KRH39414	True
KRH39415	True
KRH39416	True
KRH51579	False
KRH56122	False
KRH60898	False
KRH76526	False
KRH74102	False
KRH08296	False
KRH24367	False
KRH24493	False
KRH28643	True
KRH28645	True
KRH28647	True
KRH28648	True
KRH28649	True
KRH28650	True
KRH29494	True
KRH29495	True
KRH48391	False
KRH60864	False
KRH69935	False
KRH76787	True
KRH76789	True
KRH76828	False
KRH39287	False
KRH44353	False
KRH14694	True
KRH15715	False
KRH14701	True
KRH14697	True
KRH14700	True
KRH14703	True
KRH14717	True
KRH14745	False
KRH14326	False
KRH14693	True
KRH14695	True
KRH14691	True
KRH14699	True
KRH09511	False
KRH73396	False
KRH16730	False
KRG88514	False
KRG88599	True
KRG90634	True
KRG94126	False
KRG94215	False
KRH13995	False
KRH16504	False
KRH30729	False
KRH31607	False
KRH31608	False
KRH36121	False
KRH46121	False
KRH46953	False
KRH56484	False
KRH65073	False
KRG88600	True
KRG90635	True
KRH12241	True
KRH12245	True
KRH12247	True
KRH37274	True
KRH37277	True
KRH37278	True
KRH57639	False
KRH12249	True
KRH12242	True
KRH12383	False
KRH12239	True
KRH04961	False
KRH12240	True
KRH12243	True
KRH12244	True
KRH12248	True
KRH37275	True
KRG94217	False
KRG94713	False
KRH00512	False
KRH04813	False
KRH16275	False
KRH32969	False
KRH38028	False
KRH49296	False
KRH49677	False
KRH49091	False
KRH75547	False
KRH30419	False
KRH52993	False
KRG94492	False
KRH10919	False
KRH66341	False
KRH15762	False
KRH13990	False
KRG98629	False
KRH05148	False
KRH40645	False
KRH04499	False
KRH06847	False
KRH30898	False
KRH12168	False
KRH14054	False
KRH19538	False
KRH26626	False
KRH27509	False
KRH31562	False
KRH32767	False
KRH39478	False
KRH58944	False
KRH72271	False
KRG95719	False
KRG99004	False
KRH00243	False
KRH11454	False
KRH11659	False
KRH14524	False
KRH19612	False
KRH22273	False
KRH27060	False
KRH32241	False
KRH36473	False
KRH36668	False
KRH42874	False
KRH49492	False
KRH61227	False
KRH67441	False
KRH45989	False
KRH39217	True
KRG89886	False
KRH39218	True
KRH39219	True
KRH39220	True
KRH39221	True
KRH39223	True
KRH43296	True
KRH43298	True
KRH43299	True
KRH48458	True
KRH48459	True
KRH48460	True
KRH59431	False
KRH60326	False
KRH07440	False
KRH41620	False
KRH09472	False
KRH38925	False
KRG91384	False
KRG99173	False
KRH03772	False
KRH25139	False
KRH30536	False
KRH31645	False
KRH35432	False
KRH38256	False
KRH54845	False
KRH56656	False
KRH63036	False
KRH68089	False
KRH69079	False
KRH50596	True
KRH50604	True
KRG89825	False
KRG93706	False
KRH01625	False
KRH28860	False
KRH43039	False
KRH48290	False
KRH51648	False
KRH60977	False
KRH65182	False
KRH70487	False
KRH76589	False
KRH77468	True
KRH37270	False
KRH59147	False
KRH77469	True
KRH77470	True
KRH76243	False
KRH00258	False
KRG95070	True
KRH66738	True
KRG95071	True
KRG95073	True
KRH01514	False
KRH30802	False
KRH33130	False
KRH41079	False
KRH45206	False
KRH54117	False
KRH63848	False
KRH66741	True
KRH66743	True
KRH66744	True
KRH63258	False
KRH38555	False
KRG90096	False
KRH01955	False
KRH10636	True
KRH10637	True
KRH14205	False
KRH21711	False
KRH49858	False
KRH51194	False
KRH53552	False
KRH62167	True
KRH62168	True
KRH64375	False
KRH66979	False
KRH69769	False
KRH73925	False
KRG95302	True
KRG95303	True
KRG90342	False
KRG94780	False
KRG98970	False
KRG99806	False
KRH11941	False
KRH11992	False
KRH12839	False
KRH17711	False
KRH25401	False
KRH30087	False
KRH37548	False
KRH58592	False
KRH66287	False
KRH71880	False
KRH75530	False
KRH00048	False
KRH65208	False
KRG99782	False
KRH02368	True
KRH22096	False
KRH26135	True
KRH26136	True
KRH27240	False
KRH55293	False
KRH10881	False
KRH20455	False
KRH21442	False
KRH50043	False
KRH52836	False
KRH02367	True
KRH02369	True
KRH42541	False
KRH50716	False
KRH58633	False
KRG91143	False
KRG94842	False
KRH04356	True
KRH04357	True
KRH05294	False
KRH06693	False
KRH08505	False
KRH26394	False
KRH28301	False
KRH35640	False
KRH42841	False
KRH52851	False
KRH55635	False
KRH58181	False
KRH58942	False
KRH62139	False
KRH77187	False
KRG91591	False
KRH08848	True
KRH08849	True
KRH08853	True
KRH08854	True
KRH35233	True
KRH35234	True
KRH38360	True
KRH38361	True
KRH38362	True
KRH38366	True
KRH38368	True
KRH08850	True
KRH38365	True
KRH41240	False
KRH08846	True
KRH08852	True
KRG91686	False
KRG94638	False
KRG95005	True
KRH06890	False
KRH08385	False
KRH08654	False
KRH35110	False
KRH41095	False
KRH63815	False
KRH70047	False
KRH70266	False
KRG95004	True
KRH54136	False
KRH59782	False
KRH66645	True
KRH75130	False
KRH66646	True
KRG92246	False
KRH22858	False
KRH34551	True
KRH34552	True
KRH65053	True
KRH65057	True
KRH65058	True
KRH65077	True
KRH65085	True
KRH00713	False
KRH40473	True
KRH40474	True
KRH48157	False
KRH65055	True
KRH65056	True
KRH65086	True
KRH65076	True
KRG92660	False
KRG95574	False
KRG96956	False
KRH22641	False
KRH25306	False
KRH26672	False
KRH30366	False
KRH32052	False
KRH33036	False
KRH34077	False
KRH67255	False
KRH68717	False
KRH71386	False
KRH71918	False
KRH71944	False
KRG95312	False
KRH66991	False
KRG93064	True
KRG93066	True
KRG93071	True
KRH11542	False
KRH12789	False
KRH36323	False
KRH36563	False
KRH37756	True
KRH37758	True
KRH42574	True
KRH42577	True
KRH46867	False
KRH58683	True
KRH42575	True
KRH58682	True
KRH01981	False
KRH42573	True
KRG94331	False
KRG94426	True
KRG94430	True
KRG94431	True
KRG97462	False
KRH03913	False
KRH07026	True
KRH07027	True
KRH07028	True
KRH31428	False
KRH34757	False
KRH42630	False
KRH57198	False
KRH58737	False
KRH64792	False
KRH70572	False
KRH75431	False
KRG94464	False
KRG95108	False
KRH13374	False
KRH16603	False
KRH18809	False
KRH20721	False
KRH30061	False
KRH41004	False
KRH53182	False
KRH53997	False
KRH59671	False
KRH63941	False
KRH64735	False
KRH66776	False
KRH71714	False
KRG94537	False
KRG99568	False
KRG94635	False
KRG96965	False
KRG97174	False
KRH07938	False
KRH25951	False
KRH34080	False
KRH35444	True
KRH35448	True
KRH45229	False
KRH55515	True
KRH55516	True
KRH68728	False
KRH68755	True
KRH68757	True
KRH68759	True
KRH68760	True
KRH33253	False
KRG94855	True
KRG94856	True
KRH04806	False
KRH06682	True
KRH06683	True
KRH11773	False
KRH14733	False
KRH30329	False
KRH33203	False
KRH36778	False
KRH49553	False
KRH72036	False
KRH72645	False
KRH73419	False
KRG98318	True
KRG98319	True
KRH17011	False
KRG95489	False
KRH05382	False
KRH15634	True
KRH15635	True
KRH27930	True
KRH27931	True
KRH31991	False
KRH41160	True
KRH41161	True
KRH41734	False
KRH59862	True
KRH59865	True
KRH60433	False
KRH67169	False
KRH71458	False
KRH77533	True
KRH77534	True
KRG96448	False
KRH02265	False
KRH10285	False
KRH19752	False
KRH23046	False
KRH24821	True
KRH24825	True
KRH25981	False
KRH29823	True
KRH29824	True
KRH31873	False
KRH32347	False
KRH50821	False
KRH68193	False
KRH69291	True
KRH69292	True
KRH69293	True
KRG96633	False
KRG96685	False
KRH00473	False
KRH05852	False
KRH09553	False
KRH15168	False
KRH23949	False
KRH28716	False
KRH33420	False
KRH39855	False
KRH40712	False
KRH51830	False
KRH61141	False
KRH64877	False
KRH68364	False
KRH68408	False
KRH76746	False
KRG97213	False
KRH06431	False
KRH10720	False
KRH21601	False
KRH22173	True
KRH22182	True
KRH22491	False
KRH25447	False
KRH25972	False
KRH26016	False
KRH26856	False
KRH27149	True
KRH27151	True
KRH47865	False
KRH55440	False
KRH55477	False
KRH68936	False
KRH00631	True
KRH00632	True
KRH10820	True
KRH10822	True
KRH21496	True
KRH21500	True
KRH29985	False
KRH55663	False
KRH62648	False
KRH76213	False
KRH20505	True
KRH21501	True
KRH20502	True
KRH20508	True
KRH49993	True
KRH49995	True
KRH10821	True
KRH09376	True
KRH09377	True
KRH38855	True
KRH38856	True
KRH38857	True
KRH38858	True
KRH38860	True
KRH38862	True
KRH38863	True
KRH38869	True
KRH38870	True
KRH09379	True
KRH38861	True
KRH75900	True
KRH38868	True
KRH75892	True
KRH38864	True
KRH13824	False
KRH09974	True
KRH09978	True
KRH09979	True
KRH23355	True
KRH09977	True
KRH44235	True
KRH09980	True
KRH49424	False
KRH44237	True
KRH23352	True
KRH44243	True
KRH47180	False
KRH43625	False
KRH44229	True
KRH58256	False
KRH42099	True
KRH69256	False
KRH15952	False
KRH30965	False
KRH77943	False
KRH15117	False
KRH73020	False
KRG89284	False
KRH24180	False
KRH29140	False
KRH50355	False
KRH42101	True
KRH21020	False
KRH49810	False
KRH69066	False
KRH51893	False
KRH39259	False
KRG89220	False
KRG91353	False
KRH31836	False
KRH48427	False
KRH49584	True
KRH60296	False
KRH69255	False
KRH25623	False
KRH49574	True
KRH51930	False
KRH55932	False
KRH41590	False
KRH35476	False
KRH06780	False
KRH46888	False
KRG99505	True
KRH21729	False
KRH42053	True
KRH42056	True
KRH42057	True
KRH42059	True
KRH42062	True
KRH45505	False
KRH49856	True
KRG99504	True
KRH10629	True
KRH42061	True
KRH49855	True
KRH10630	True
KRH42054	True
KRH42055	True
KRG88952	False
KRG95361	False
KRH02452	False
KRH22367	False
KRH31740	False
KRH38141	False
KRH48746	False
KRH50646	False
KRH55227	False
KRH67040	False
KRH69159	False
KRH70970	False
KRH71914	False
KRH75117	False
KRH12725	False
KRH37685	False
KRH59977	False
KRG92313	False
KRG92623	False
KRG96778	False
KRG97050	False
KRH15047	False
KRH31706	False
KRH34158	False
KRH34478	False
KRH41246	False
KRH49745	False
KRH51761	False
KRH68493	False
KRH68800	False
KRH69128	False
KRH73093	False
KRH50436	False
KRG90297	False
KRG94517	False
KRH04965	False
KRH12776	False
KRH13224	False
KRH16198	False
KRH32982	False
KRH57801	False
KRH13368	False
KRH16091	False
KRH48586	False
KRH58141	False
KRH62785	False
KRH57736	False
KRH66031	False
KRG99711	True
KRG99712	True
KRG99713	True
KRH12979	True
KRH12985	True
KRH32813	False
KRH22648	True
KRH25293	False
KRH30377	False
KRH12978	True
KRH22650	True
KRH26665	True
KRH26666	True
KRH32845	False
KRH74267	False
KRH26667	True
KRG89410	False
KRG90219	False
KRG90750	False
KRG99807	True
KRG99810	True
KRH02246	False
KRH11727	False
KRH12042	False
KRH33450	False
KRH36006	False
KRH36720	False
KRH37118	False
KRH46773	False
KRH50475	False
KRH50864	False
KRH57708	False
KRG89652	False
KRG94578	False
KRH01563	False
KRH04048	False
KRH06909	False
KRH15836	False
KRH16484	False
KRH18075	False
KRH28010	False
KRH53349	False
KRH57316	False
KRH64576	False
KRH70546	False
KRH70985	False
KRH75134	False
KRH77426	False
KRG90112	False
KRH04740	False
KRH07197	False
KRH13045	False
KRH37742	False
KRH62318	False
KRH65642	False
KRH03759	False
KRH16598	False
KRH52992	False
KRH57212	False
KRH71702	False
KRH25024	False
KRH53641	False
KRH38651	False
KRH50346	False
KRG90371	False
KRH15024	True
KRH15027	True
KRH33383	True
KRH73105	True
KRG97819	False
KRH15029	True
KRH15030	True
KRH15031	True
KRH15033	True
KRH15035	True
KRH31054	False
KRH33384	True
KRH75160	False
KRH15032	True
KRH73106	True
KRG90437	True
KRG90453	True
KRG96674	False
KRH12667	False
KRH19431	False
KRH26764	False
KRH33748	False
KRH68395	False
KRH02035	False
KRH02513	False
KRH11471	False
KRH36484	False
KRH37649	False
KRH51127	False
KRH22584	False
KRH65595	False
KRG90564	False
KRH01059	False
KRH01606	False
KRH04201	False
KRH06045	False
KRH10292	False
KRH23031	False
KRH24835	False
KRH26285	False
KRH29838	False
KRH36193	False
KRH40178	False
KRH57496	False
KRH66494	False
KRH70501	False
KRH48822	False
KRG90576	False
KRG96343	False
KRG99209	False
KRH14305	False
KRH36174	True
KRH36176	True
KRH38026	False
KRH40922	False
KRH42814	False
KRH45793	False
KRH58904	False
KRH68078	False
KRH69421	False
KRH71796	False
KRH73826	False
KRH74722	False
KRG90594	False
KRH01782	False
KRH36166	False
KRH44857	False
KRH46910	False
KRH48965	False
KRH49605	False
KRH66306	True
KRH66319	True
KRH66321	True
KRH66322	True
KRH66323	True
KRG99608	False
KRH66218	False
KRH66318	True
KRH54972	False
KRG90771	True
KRG90772	True
KRG90773	True
KRG96037	True
KRG96038	True
KRH08575	False
KRH19951	False
KRH25096	True
KRH25097	True
KRH32552	False
KRH35988	True
KRH35989	True
KRH35990	True
KRH67756	True
KRH67757	True
KRH71724	False
KRG90816	False
KRG91097	False
KRG93864	False
KRH04451	False
KRH05603	False
KRH15442	False
KRH28374	False
KRH45269	False
KRH48482	False
KRH58049	False
KRH77108	False
KRH01759	False
KRH18248	False
KRH35680	False
KRH46923	False
KRH61393	False
KRG90895	False
KRG99311	False
KRH02937	False
KRH18960	False
KRH25800	False
KRH35898	False
KRH45703	False
KRH49631	False
KRH49678	False
KRH54424	False
KRH55719	False
KRH57048	False
KRH63500	False
KRH69530	False
KRH70364	False
KRH74621	False
KRG91811	False
KRG93396	False
KRH03355	False
KRH05955	True
KRH05956	True
KRH18589	False
KRH34969	True
KRH34971	True
KRH45753	False
KRH54442	False
KRH57027	False
KRH63474	False
KRH07784	False
KRH17433	False
KRH51705	False
KRH61042	False
KRG92106	False
KRG95819	False
KRH19721	False
KRH22818	False
KRH24830	True
KRH24831	True
KRH24833	True
KRH25129	False
KRH26542	False
KRH29831	True
KRH29832	True
KRH29833	True
KRH29836	True
KRH34681	False
KRH67549	False
KRH30545	False
KRG92462	False
KRH08634	False
KRH09238	False
KRH14122	False
KRH22164	False
KRH27171	False
KRH34336	False
KRH38736	False
KRH42317	False
KRH58441	False
KRH58809	False
KRH70280	False
KRH74003	False
KRH08669	True
KRH08672	True
KRH08676	True
KRG92949	False
KRG96699	True
KRG96743	False
KRG99893	True
KRG99898	True
KRH02317	False
KRH11998	False
KRH33847	False
KRH37030	False
KRH50772	False
KRH68429	False
KRH68461	False
KRG96700	True
KRG99088	False
KRG99853	False
KRG99895	True
KRG93113	False
KRH28850	False
KRH36348	False
KRH51656	False
KRH60982	False
KRH76598	False
KRG93463	False
KRH02167	False
KRH07975	False
KRH11301	False
KRH18535	False
KRH20963	False
KRH50949	False
KRH69716	True
KRH69717	True
KRH49495	False
KRG93284	False
KRH03844	False
KRH07629	False
KRH10041	False
KRH23276	False
KRH44107	False
KRH45394	False
KRH47082	False
KRH54589	False
KRH54784	False
KRH56597	False
KRH56719	False
KRH62962	False
KRH63294	False
KRH71099	False
KRH75561	False
KRG93684	True
KRG93686	True
KRH01357	True
KRH01360	True
KRH01361	True
KRH03165	False
KRH18350	True
KRH18352	True
KRH45084	True
KRH45086	True
KRH54735	True
KRH54737	True
KRH56778	False
KRH63180	True
KRH63181	True
KRH72178	False
KRG94307	False
KRH75606	True
KRH00084	False
KRH46551	True
KRH46556	True
KRH46559	True
KRH46548	True
KRH75593	True
KRH46552	True
KRH46553	True
KRH46555	True
KRH46558	True
KRH46560	True
KRH54936	False
KRH46554	True
KRH46557	True
KRG96634	False
KRH02097	False
KRH05853	False
KRH14151	True
KRH14152	True
KRH15167	False
KRH24455	False
KRH29435	False
KRH51050	False
KRH51516	False
KRH51829	False
KRH60824	False
KRH61137	False
KRH68365	False
KRH73985	False
KRH75352	False
KRG97742	False
KRH00234	True
KRH00235	True
KRH00236	True
KRH00237	True
KRH00239	True
KRH07623	False
KRH15933	False
KRH30643	False
KRH31138	False
KRH49377	True
KRH49381	True
KRH49383	True
KRH49384	True
KRH65731	False
KRH75978	False
KRG98693	False
KRH06088	False
KRH14562	False
KRH24248	False
KRH26332	False
KRH29255	False
KRH31577	False
KRH51414	False
KRH53990	False
KRH54781	False
KRH54857	False
KRH58868	False
KRH59654	False
KRH60718	False
KRH63950	False
KRH73562	False
KRG99236	False
KRH09985	False
KRH23345	False
KRH44214	True
KRH44216	True
KRH44217	True
KRH44218	True
KRH44221	True
KRH45754	False
KRH47174	True
KRH47175	True
KRH53263	False
KRH64641	False
KRH44220	True
KRH47173	True
KRH64274	False
KRH02306	True
KRH02308	True
KRH02309	True
KRH12010	True
KRH12015	True
KRH12016	True
KRH37039	True
KRH44833	False
KRH50782	True
KRH50783	True
KRH02307	True
KRH37041	True
KRH12013	True
KRH12011	True
KRH12012	True
KRH37040	True
KRH10683	True
KRH49897	True
KRH10678	True
KRH10679	True
KRH10680	True
KRH10682	True
KRH10684	True
KRH21654	True
KRH21655	True
KRH21658	True
KRH21661	True
KRH21662	True
KRH21664	True
KRH49898	True
KRH21663	True
KRH49899	True
KRH04494	True
KRH04496	True
KRH22200	False
KRH22492	False
KRH25446	False
KRH25945	False
KRH26855	False
KRH27137	False
KRH28414	False
KRH55532	False
KRH56069	False
KRH58024	False
KRH71048	False
KRH77064	False
KRH31899	False
KRH71555	False
KRH66285	False
KRH49457	False
KRH76430	True
KRH07746	False
KRH12894	False
KRH21933	False
KRH37188	False
KRH39724	True
KRH39755	True
KRH39759	True
KRH75397	False
KRH76431	True
KRH62673	False
KRH70617	False
KRH76387	False
KRG97359	False
KRG97964	False
KRH31559	False
KRH42736	False
KRH49696	False
KRH49925	False
KRH30917	False
KRH72958	True
KRH17308	False
KRH41934	False
KRH58829	False
KRH33064	False
KRH41753	False
KRH72957	True
KRH23683	False
KRH05386	True
KRH05391	True
KRH15625	True
KRH15629	True
KRH69701	True
KRH05293	False
KRH05387	True
KRH05390	True
KRH07943	True
KRH15626	True
KRH15628	True
KRH15630	True
KRH69702	True
KRH07942	True
KRH15827	False
KRG95786	False
KRH10013	False
KRH12402	False
KRH19175	False
KRH19646	False
KRH23315	False
KRH32260	False
KRH37393	False
KRH44145	True
KRH47116	False
KRH67497	False
KRG91004	False
KRH02710	False
KRH44150	True
KRH65720	False
KRH63414	False
KRG89643	False
KRH20142	False
KRH57677	False
KRH69385	False
KRH75278	False
KRH76181	False
KRG90244	False
KRG99397	False
KRH33021	False
KRH45627	False
KRH66157	False
KRH50132	False
KRH75620	False
KRH38262	False
KRG88787	False
KRH04312	False
KRH10186	False
KRH14029	False
KRH23152	False
KRH24715	False
KRH29720	True
KRH29723	True
KRH41166	False
KRH48162	False
KRH57593	False
KRH59868	False
KRH65063	False
KRH74087	False
KRH75770	False
KRG88839	False
KRH10542	False
KRH22052	False
KRH25632	False
KRH27271	False
KRH42145	False
KRH42286	False
KRH43897	False
KRH53060	False
KRH55228	False
KRH55923	True
KRH55924	True
KRH58266	False
KRH62341	False
KRG99886	False
KRG88862	True
KRG88863	True
KRG97962	False
KRG98146	True
KRG98147	True
KRG98148	True
KRH30471	True
KRH30473	True
KRH30919	False
KRG98142	True
KRH30472	True
KRH30119	False
KRH30476	True
KRH33740	False
KRG98143	True
KRG97653	False
KRG96358	True
KRG96357	True
KRH22534	True
KRH22535	True
KRH25410	True
KRH26821	True
KRH26822	True
KRH31947	False
KRH56092	True
KRH56093	True
KRH68092	True
KRH68093	True
KRH71514	False
KRH25412	True
KRH04403	False
KRH30135	False
KRH45275	False
KRG91959	False
KRG98177	False
KRG98905	False
KRH17146	False
KRH24807	False
KRH29807	False
KRH34817	False
KRH45511	False
KRH55243	False
KRH72793	False
KRH73275	False
KRH03362	False
KRG97769	False
KRG99904	False
KRH10279	False
KRH23053	False
KRH24809	False
KRH28790	False
KRH29810	False
