seqnames	start	end	peptide_id	family	TAG
11	607588	609884	KRH27684	2245	0
11	611651	614474	KRH27685	3	0
11	618732	620651	KRH27687	199	0
11	621629	626970	KRH27688	14	0
11	627634	630856	KRH27690	2047	0
11	641309	646015	KRH27692	3184	0
11	646479	650889	KRH27694	5788	0
11	655051	656842	KRH27697	7	0
11	663118	677043	KRH27698	2404	0
11	678514	680641	KRH27703	4715	0
11	686226	690424	KRH27707	5432	0
11	692991	695989	KRH27709	102	0
11	699813	710152	KRH27710	1038	0
11	715656	716447	KRH27711	6395	0
11	716562	718488	KRH27712	493	0
11	724207	725019	KRH27717	5153	0
11	725625	730994	KRH27718	79	0
11	737013	741142	KRH27719	177	0
11	743059	745712	KRH27720	19	19
11	748685	755558	KRH27721	4920	0
11	760066	766176	KRH27725	2974	0
11	766247	775398	KRH27726	3330	0
11	776964	779340	KRH27728	19	19
11	779409	785142	KRH27730	4130	0
11	783880	786948	KRH27732	7181	0
11	788150	793111	KRH27733	4	0
11	794438	798273	KRH27735	6612	0
11	802453	804663	KRH27737	254	0
11	807156	811321	KRH27739	4283	0
11	813033	826221	KRH27740	2201	0
11	827841	831466	KRH27743	127	0
11	832627	835421	KRH27744	611	0
11	836990	853755	KRH27745	4582	0
11	854959	860260	KRH27753	6430	0
11	862222	865545	KRH27756	41	0
11	867649	870818	KRH27759	3683	0
11	873801	876507	KRH27762	521	0
11	880713	886768	KRH27764	3736	0
11	882236	882562	KRH27765	2947	0
11	886911	889621	KRH27766	4756	0
11	890975	896344	KRH27769	255	0
11	896837	897540	KRH27770	65	6
11	903203	904335	KRH27771	65	6
11	912776	914068	KRH27772	65	6
11	916689	920545	KRH27774	5958	0
11	925771	929005	KRH27776	1669	0
11	929453	931127	KRH27781	3	53
11	930221	931641	KRH27782	3	53
11	931876	934501	KRH27783	3249	0
11	937145	943295	KRH27784	712	0
11	944007	945140	KRH27785	4925	0
11	946747	953833	KRH27787	6117	0
11	956905	964634	KRH27788	5922	0
11	967056	969632	KRH27791	2994	0
11	991223	992757	KRH27792	6	0
11	993023	995622	KRH27793	6828	0
11	996246	1000578	KRH27794	4177	0
11	1002306	1008438	KRH27795	2890	0
11	1010021	1017508	KRH27796	4057	0
11	1018425	1020385	KRH27801	266	0
11	1026478	1027704	KRH27803	6	0
11	1029017	1031439	KRH27804	370	0
11	1034198	1035386	KRH27805	3	0
11	1036431	1039028	KRH27806	2176	0
11	1042337	1047285	KRH27807	21	0
11	1048207	1055388	KRH27808	4479	0
11	1063375	1065448	KRH27810	4048	0
11	1066054	1068916	KRH27811	647	0
11	1071153	1076882	KRH27812	673	0
11	1085447	1092794	KRH27813	2305	0
11	1104413	1109421	KRH27814	508	0
11	1113088	1117922	KRH27817	5900	0
11	1118422	1128446	KRH27819	4722	0
11	1133531	1136001	KRH27822	1301	0
11	1140099	1148952	KRH27823	1936	0
11	1152975	1155860	KRH27824	1641	0
11	1156210	1156592	KRH27825	23	7
11	1157793	1158454	KRH27826	23	7
11	1159157	1160452	KRH27827	713	0
11	1161440	1162533	KRH27828	3853	0
11	1165121	1167295	KRH27829	797	0
11	1168484	1170776	KRH27830	189	0
11	1171998	1177529	KRH27831	332	0
11	1178977	1183426	KRH27832	622	0
11	1200246	1204561	KRH27837	6570	0
11	1208047	1208238	KRH27838	3163	0
11	1212125	1212996	KRH27839	1692	0
11	1217337	1218167	KRH27840	1889	0
11	1222545	1224957	KRH27842	6056	0
11	1226326	1229346	KRH27843	3939	0
11	1231345	1235372	KRH27844	6643	0
11	1237244	1244658	KRH27846	247	0
11	1246178	1247949	KRH27848	73	0
11	1260713	1262163	KRH27850	6	0
11	1277002	1279728	KRH27851	7	0
11	1283323	1286282	KRH27852	4084	0
11	1288832	1289827	KRH27853	1990	0
11	1293918	1297188	KRH27854	131	0
11	1297668	1302426	KRH27855	6526	0
11	1307828	1317736	KRH27856	480	0
11	1318442	1322553	KRH27857	4112	0
11	1323274	1323828	KRH27858	954	0
11	1331627	1333406	KRH27859	6	0
11	1346165	1349691	KRH27860	2	0
11	1353056	1355103	KRH27861	511	0
11	1358050	1363039	KRH27862	411	0
11	1365107	1369466	KRH27863	1796	0
11	1369744	1371874	KRH27864	3012	0
11	1382803	1384449	KRH27865	2875	0
11	1388230	1389352	KRH27867	2049	0
11	1390065	1393520	KRH27868	1955	0
11	1396982	1401272	KRH27871	125	0
11	1404609	1408542	KRH27873	1717	0
11	1412087	1414274	KRH27874	3012	0
11	1418719	1423487	KRH27875	8	0
11	1426367	1433060	KRH27876	123	0
11	1443122	1445051	KRH27877	2583	0
11	1450017	1450631	KRH27878	2879	2
11	1453020	1453553	KRH27879	2879	2
11	1456226	1467091	KRH27880	465	0
11	1480155	1481294	KRH27882	1140	0
11	1482644	1490708	KRH27883	3390	0
11	1492434	1497351	KRH27885	1528	0
11	1503824	1507191	KRH27886	151	0
11	1508880	1510055	KRH27887	17	0
11	1512657	1515641	KRH27888	2541	0
11	1516376	1518986	KRH27891	5625	0
11	1526712	1529646	KRH27892	342	0
11	1538603	1541055	KRH27893	7	0
11	1543164	1545075	KRH27894	2828	0
11	1548308	1551230	KRH27898	21	0
11	1555171	1556911	KRH27899	1388	0
11	1561152	1561574	KRH27900	1538	0
11	1574364	1578577	KRH27901	255	0
11	1581623	1585874	KRH27902	156	0
11	1603388	1605193	KRH27903	1938	0
11	1616646	1617939	KRH27904	4	0
11	1619453	1622023	KRH27905	3626	0
11	1624016	1626259	KRH27908	485	0
11	1636647	1639673	KRH27910	1398	0
11	1650658	1653168	KRH27914	1369	0
11	1656096	1663582	KRH27916	37	0
11	1657187	1657582	KRH27915	1129	0
11	1663615	1663893	KRH27917	572	0
11	1665080	1667259	KRH27918	63	0
11	1670604	1675710	KRH27921	604	0
11	1676784	1680832	KRH27922	3133	0
11	1684713	1689505	KRH27924	2238	0
11	1691960	1695404	KRH27926	3517	0
11	1697212	1715295	KRH27927	3208	0
11	1717256	1719960	KRH27928	7179	0
11	1720878	1725368	KRH27929	85	0
11	1726170	1728079	KRH27930	477	4
11	1728463	1729916	KRH27931	477	4
11	1731206	1732870	KRH27932	433	0
11	1735235	1739897	KRH27933	126	0
11	1740318	1744439	KRH27938	305	0
11	1745504	1747084	KRH27939	474	0
11	1747158	1747385	KRH27940	2876	0
11	1747670	1753252	KRH27941	2	0
11	1756569	1759398	KRH27948	231	0
11	1761162	1764478	KRH27951	3850	0
11	1767713	1768839	KRH27952	2073	0
11	1773584	1779264	KRH27954	901	0
11	1791843	1795442	KRH27955	291	0
11	1796526	1799769	KRH27957	2887	0
11	1800452	1801682	KRH27958	1338	0
11	1802372	1805801	KRH27959	2990	0
11	1809014	1810474	KRH27960	87	0
11	1816560	1818659	KRH27961	102	0
11	1826010	1826951	KRH27964	5091	0
11	1827651	1828888	KRH27965	245	0
11	1831362	1836879	KRH27967	4	0
11	1839842	1847402	KRH27968	2428	0
11	1847853	1851609	KRH27969	67	0
11	1868659	1870263	KRH27970	96	0
11	1877873	1881580	KRH27971	1735	0
11	1882458	1885129	KRH27972	5514	0
11	1888608	1894907	KRH27973	6752	0
11	1908384	1922893	KRH27976	1677	0
11	1924087	1927106	KRH27978	520	0
11	1930366	1932303	KRH27979	773	0
11	1935808	1942263	KRH27980	1529	0
11	1947017	1953156	KRH27981	180	0
11	1963558	1970366	KRH27982	2455	0
11	1968394	1969605	KRH27983	1870	0
11	1974063	1976315	KRH27984	1661	0
11	1979772	1985099	KRH27985	521	0
11	1987969	1989326	KRH27987	86	0
11	1992156	1993544	KRH27988	13	0
11	2000192	2004609	KRH27989	3439	0
11	2006012	2008288	KRH27990	35	10
11	2010077	2012302	KRH27991	35	10
11	2013605	2019869	KRH27992	1846	0
11	2023320	2026136	KRH27993	342	0
11	2026137	2030533	KRH27994	2	0
11	2033720	2036651	KRH27995	1228	0
11	2041195	2046185	KRH27997	1239	0
11	2049410	2051577	KRH28000	5804	0
11	2060860	2065685	KRH28001	22	15
11	2066934	2070214	KRH28004	22	15
11	2074585	2076640	KRH28007	85	0
11	2090136	2091568	KRH28009	96	0
11	2103242	2106404	KRH28010	359	0
11	2111851	2114533	KRH28013	1046	0
11	2115728	2117394	KRH28014	1004	2
11	2118698	2120146	KRH28016	1004	2
11	2123508	2126691	KRH28018	1217	0
11	2133666	2137631	KRH28019	4463	0
11	2138474	2149522	KRH28021	2266	0
11	2153923	2154664	KRH28022	2210	0
11	2159792	2163205	KRH28023	2035	0
11	2163387	2163935	KRH28025	16	0
11	2166360	2170023	KRH28026	1	0
11	2176733	2180098	KRH28027	8	0
11	2188990	2191389	KRH28028	7	0
11	2196102	2197289	KRH28029	1195	0
11	2200443	2202328	KRH28030	5049	0
11	2203906	2208948	KRH28032	1527	0
11	2213842	2217833	KRH28034	20	0
11	2222368	2225681	KRH28035	6400	0
11	2225720	2230176	KRH28036	268	0
11	2234577	2236306	KRH28037	199	0
11	2237773	2240560	KRH28038	1991	0
11	2238870	2244892	KRH28040	897	0
11	2262520	2267439	KRH28043	609	0
11	2269796	2271258	KRH28045	415	0
11	2296076	2306070	KRH28047	439	0
11	2307470	2311815	KRH28055	33	0
11	2319561	2320485	KRH28056	4024	0
11	2326458	2328684	KRH28057	6882	0
11	2331127	2333713	KRH28060	739	0
11	2335409	2335982	KRH28062	1637	0
11	2336084	2336991	KRH28063	603	4
11	2338090	2339302	KRH28065	603	4
11	2340593	2344324	KRH28067	221	0
11	2348752	2351621	KRH28069	1699	0
11	2361466	2363701	KRH28071	3791	0
11	2365584	2374583	KRH28073	29	0
11	2377554	2378369	KRH28077	3975	0
11	2380143	2385100	KRH28078	2688	0
11	2387415	2390834	KRH28079	36	0
11	2393125	2393948	KRH28081	3902	0
11	2394736	2403681	KRH28082	1467	3
11	2405715	2413269	KRH28085	1467	3
11	2419796	2420662	KRH28087	24	0
11	2429423	2434404	KRH28088	3202	0
11	2435149	2437141	KRH28089	3	0
11	2437816	2439288	KRH28090	220	0
11	2445059	2450239	KRH28091	72	0
11	2450855	2462485	KRH28096	1338	0
11	2467380	2467999	KRH28099	5910	0
11	2469705	2474605	KRH28100	6955	0
11	2474723	2481394	KRH28102	2708	0
11	2484400	2487213	KRH28112	63	0
11	2488432	2493198	KRH28114	4150	0
11	2494639	2494981	KRH28117	2676	2
11	2495162	2497308	KRH28118	2676	2
11	2498410	2501474	KRH28119	663	0
11	2507557	2511367	KRH28120	5745	0
11	2514862	2525673	KRH28123	1381	0
11	2523911	2527347	KRH28142	4029	0
11	2526782	2527177	KRH28143	2805	0
11	2531288	2532812	KRH28144	7	0
11	2537236	2540067	KRH28145	25	0
11	2543877	2544470	KRH28146	6	0
11	2549190	2555674	KRH28148	2023	0
11	2558123	2563352	KRH28149	13	18
11	2560147	2561163	KRH28150	937	0
11	2566455	2566739	KRH28151	13	18
11	2567383	2568352	KRH28152	5190	0
11	2569274	2570869	KRH28153	13	18
11	2574468	2580988	KRH28154	3216	0
11	2582663	2584648	KRH28155	48	0
11	2596340	2601498	KRH28156	1658	0
11	2604997	2606479	KRH28157	4423	0
11	2607235	2611892	KRH28159	344	0
11	2613534	2616326	KRH28161	381	0
11	2620193	2621187	KRH28164	6	38
11	2629636	2631289	KRH28165	6	38
11	2635652	2640034	KRH28166	1	77
11	2642437	2644845	KRH28167	1	77
11	2648170	2660467	KRH28171	2076	0
11	2672593	2674284	KRH28173	286	0
11	2677505	2678359	KRH28174	4762	0
11	2679083	2681646	KRH28175	759	0
11	2685616	2687265	KRH28179	2075	0
11	2687909	2691750	KRH28180	3530	2
11	2693616	2698160	KRH28181	3530	2
11	2701254	2703508	KRH28183	3041	0
11	2704447	2708751	KRH28185	603	0
11	2709227	2711411	KRH28186	2723	0
11	2711991	2712809	KRH28188	5249	0
11	2720733	2726514	KRH28189	80	0
11	2728827	2733780	KRH28192	323	0
11	2728828	2730046	KRH28191	4007	0
11	2729116	2729355	KRH28190	3935	0
11	2735774	2738084	KRH28194	366	0
11	2747435	2749848	KRH28195	380	0
11	2750496	2758704	KRH28197	7086	0
11	2759949	2761506	KRH28201	753	0
11	2761557	2766671	KRH28203	2351	0
11	2768121	2771525	KRH28205	8	0
11	2773818	2777295	KRH28207	601	0
11	2779083	2783973	KRH28208	5157	0
11	2786085	2789533	KRH28210	1663	0
11	2792861	2794460	KRH28211	1794	0
11	2799251	2802051	KRH28212	1	0
11	2804287	2807839	KRH28213	365	0
11	2818851	2819512	KRH28214	181	0
11	2826544	2828838	KRH28215	8	0
11	2836230	2838703	KRH28216	540	0
11	2857265	2858925	KRH28217	160	0
11	2862878	2918234	KRH28218	1770	0
11	2924719	2940066	KRH28219	973	0
11	2943720	2946164	KRH28231	323	0
11	2948341	2961218	KRH28233	3196	0
11	2964358	2966331	KRH28234	2777	0
11	2967679	2971565	KRH28235	34	0
11	2972500	2977833	KRH28236	4217	0
11	2979723	2980929	KRH28237	510	0
11	2981582	2983645	KRH28238	366	0
11	2985803	2988541	KRH28239	2898	2
11	2989432	2991622	KRH28241	2898	2
11	2993281	2994228	KRH28253	4417	0
11	2995203	2997768	KRH28254	2911	0
11	3001020	3005290	KRH28256	6969	0
11	3014232	3022465	KRH28259	31	0
11	3027350	3032468	KRH28260	1445	0
11	3040944	3041279	KRH28261	256	0
11	3042036	3047663	KRH28262	143	0
11	3049327	3050695	KRH28268	15	0
11	3052335	3055006	KRH28270	2750	0
11	3057122	3059841	KRH28271	576	0
11	3060731	3067543	KRH28272	33	0
11	3085881	3088864	KRH28274	3730	0
11	3090092	3092086	KRH28275	1862	0
11	3101173	3106666	KRH28277	852	0
11	3107428	3109228	KRH28278	2876	0
11	3111713	3115280	KRH28280	179	0
11	3117901	3121711	KRH28281	1132	0
11	3125724	3127703	KRH28282	5853	0
11	3128829	3134403	KRH28283	623	0
11	3139534	3143800	KRH28286	85	13
11	3146189	3149695	KRH28288	1077	0
11	3156212	3156964	KRH28289	85	13
11	3175344	3177077	KRH28290	24	0
11	3190332	3193808	KRH28291	4549	0
11	3194952	3198457	KRH28292	3278	0
11	3205811	3212136	KRH28293	492	0
11	3217780	3220691	KRH28295	9	28
11	3230808	3233276	KRH28296	9	28
11	3244624	3248781	KRH28297	2	60
11	3252904	3256995	KRH28298	1236	0
11	3260076	3262323	KRH28299	4278	0
11	3266985	3270353	KRH28300	2	60
11	3274040	3276551	KRH28301	153	0
11	3278760	3282075	KRH28303	6658	0
11	3284239	3285930	KRH28305	2893	0
11	3288977	3292294	KRH28307	2125	0
11	3292390	3294591	KRH28308	5084	0
11	3298745	3299816	KRH28310	377	0
11	3311085	3313238	KRH28311	60	0
11	3319115	3320325	KRH28313	229	0
11	3326055	3327915	KRH28314	48	0
11	3337358	3341138	KRH28315	2786	0
11	3344386	3350248	KRH28316	995	0
11	3358085	3360313	KRH28317	7	0
11	3374220	3376515	KRH28318	3265	0
11	3379030	3381262	KRH28319	342	0
11	3401949	3403294	KRH28320	2	0
11	3414234	3418061	KRH28323	6	0
11	3434164	3434676	KRH28324	42	0
11	3452189	3453002	KRH28325	534	0
11	3455388	3457173	KRH28326	3369	0
11	3457544	3462135	KRH28327	359	0
11	3464405	3466819	KRH28328	3577	0
11	3468797	3469599	KRH28329	582	0
11	3477604	3480726	KRH28330	1242	0
11	3492763	3494104	KRH28331	6165	0
11	3495203	3497030	KRH28333	2264	0
11	3497164	3498701	KRH28334	1234	0
11	3504227	3507136	KRH28339	1022	0
11	3512702	3520599	KRH28341	3824	0
11	3520732	3521175	KRH28343	1223	0
11	3529131	3534650	KRH28345	2254	0
11	3537068	3540892	KRH28349	208	0
11	3541944	3545106	KRH28350	127	0
11	3550246	3553065	KRH28351	7139	0
11	3555255	3559848	KRH28352	2302	0
11	3562284	3564548	KRH28353	1577	0
11	3568992	3574381	KRH28354	128	0
11	3575516	3579883	KRH28355	1867	0
11	3581342	3585708	KRH28356	70	0
11	3587578	3589297	KRH28357	1489	0
11	3590708	3594278	KRH28358	518	0
11	3601241	3607177	KRH28359	139	0
11	3607209	3613592	KRH28362	3460	0
11	3621762	3624268	KRH28363	164	0
11	3634128	3639401	KRH28364	242	0
11	3652208	3654208	KRH28365	30	0
11	3666984	3668446	KRH28367	704	0
11	3687870	3691772	KRH28369	6676	0
11	3691312	3691485	KRH28371	5210	0
11	3696698	3699044	KRH28373	594	0
11	3697130	3697291	KRH28372	686	0
11	3704401	3706190	KRH28374	491	0
11	3714047	3714976	KRH28375	1345	0
11	3716994	3718044	KRH28376	360	0
11	3718947	3721456	KRH28377	15	0
11	3731308	3734534	KRH28378	2552	0
11	3736295	3739447	KRH28386	70	0
11	3743587	3747794	KRH28387	1601	0
11	3750382	3756334	KRH28388	21	0
11	3757962	3759866	KRH28390	2006	0
11	3761037	3762845	KRH28391	1091	0
11	3765453	3771565	KRH28392	5937	0
11	3772007	3776902	KRH28393	289	0
11	3778152	3782174	KRH28395	4977	0
11	3780408	3786583	KRH28397	4144	0
11	3788101	3790802	KRH28401	35	0
11	3795766	3797517	KRH28402	2672	0
11	3801015	3805086	KRH28403	295	0
11	3810022	3811948	KRH28407	586	0
11	3814809	3820833	KRH28408	1526	0
11	3824806	3826515	KRH28409	1259	0
11	3831488	3833186	KRH28410	4031	0
11	3837498	3843014	KRH28412	2573	0
11	3844521	3847962	KRH28413	737	0
11	3857225	3859564	KRH28414	240	0
11	3875359	3886366	KRH28415	2120	0
11	3891456	3893535	KRH28416	11	0
11	3897840	3898978	KRH28417	1836	0
11	3901463	3901681	KRH28418	2735	0
11	3908459	3910505	KRH28419	7	0
11	3930652	3934025	KRH28420	2714	0
11	3934868	3935520	KRH28421	6911	0
11	3936209	3937774	KRH28422	127	0
11	3954875	3956202	KRH28424	164	0
11	3960103	3962168	KRH28425	1093	0
11	3963654	3971584	KRH28426	1100	0
11	3972262	3974856	KRH28427	1499	0
11	3976314	3977843	KRH28428	1162	0
11	3983555	3987585	KRH28429	1297	0
11	3994641	3996435	KRH28430	17	0
11	3998778	4000761	KRH28432	417	0
11	4004110	4007669	KRH28435	210	0
11	4009140	4011768	KRH28437	32	0
11	4013571	4016910	KRH28438	3362	0
11	4027615	4028148	KRH28439	6	40
11	4029512	4033266	KRH28440	3491	0
11	4048455	4052090	KRH28441	6	40
11	4063575	4069656	KRH28442	1583	0
11	4070722	4073170	KRH28443	5559	0
11	4077182	4086815	KRH28444	1182	0
11	4088724	4093013	KRH28446	517	0
11	4093937	4096642	KRH28447	626	0
11	4100073	4102419	KRH28449	37	0
11	4104456	4106931	KRH28451	543	0
11	4115043	4115603	KRH28452	9	29
11	4116288	4119025	KRH28453	9	29
11	4121615	4125297	KRH28456	1581	0
11	4128533	4132491	KRH28457	1	0
11	4130454	4135962	KRH28459	517	0
11	4148120	4148967	KRH28461	921	0
11	4153689	4155005	KRH28462	37	0
11	4163221	4164137	KRH28463	302	0
11	4170345	4171530	KRH28464	9	0
11	4184028	4190409	KRH28465	1015	0
11	4194367	4199960	KRH28467	19	0
11	4200285	4203022	KRH28469	1078	0
11	4207710	4216150	KRH28470	1676	0
11	4220955	4221185	KRH28471	3961	0
11	4221420	4223125	KRH28472	2893	0
11	4234567	4239763	KRH28473	7172	0
11	4246705	4248880	KRH28474	1623	0
11	4254959	4257382	KRH28476	102	0
11	4259181	4260890	KRH28477	4530	0
11	4265079	4266558	KRH28478	8	0
11	4272400	4273766	KRH28479	3052	0
11	4282555	4284383	KRH28480	1173	0
11	4296965	4298290	KRH28481	1222	0
11	4298795	4300993	KRH28482	644	0
11	4304933	4309655	KRH28483	965	0
11	4313411	4314027	KRH28484	244	3
11	4320409	4321206	KRH28485	244	3
11	4326263	4326902	KRH28486	244	3
11	4332503	4333352	KRH28487	244	3
11	4341698	4347415	KRH28488	1773	0
11	4353849	4357520	KRH28495	708	0
11	4358078	4359945	KRH28498	3857	0
11	4361981	4364146	KRH28499	5149	0
11	4367910	4369941	KRH28501	4542	0
11	4370574	4376076	KRH28502	8	0
11	4384247	4386065	KRH28504	15	0
11	4390109	4390700	KRH28505	1864	0
11	4392607	4397689	KRH28506	37	0
11	4409851	4413674	KRH28508	62	0
11	4417952	4423503	KRH28511	5438	0
11	4425323	4427642	KRH28514	31	0
11	4439311	4444665	KRH28515	818	0
11	4445957	4452776	KRH28516	8	0
11	4453433	4458456	KRH28518	311	2
11	4461114	4465214	KRH28520	311	2
11	4467115	4468805	KRH28521	218	0
11	4474751	4478578	KRH28524	168	0
11	4484313	4486033	KRH28526	58	0
11	4504902	4505174	KRH28527	246	3
11	4506188	4508305	KRH28529	246	3
11	4509492	4514308	KRH28530	246	3
11	4515909	4520369	KRH28532	6418	0
11	4522087	4524202	KRH28533	23	0
11	4527512	4530586	KRH28534	2709	0
11	4532292	4534084	KRH28535	11	17
11	4535093	4537564	KRH28536	11	17
11	4545030	4548660	KRH28537	11	17
11	4548095	4553638	KRH28539	386	0
11	4556602	4558590	KRH28540	357	0
11	4562476	4563245	KRH28541	2843	0
11	4565291	4567461	KRH28543	7126	0
11	4569714	4571506	KRH28544	1	0
11	4571782	4573464	KRH28546	3512	0
11	4575421	4576396	KRH28548	5621	0
11	4576441	4579697	KRH28549	3453	0
11	4581120	4582200	KRH28550	3536	0
11	4583941	4587288	KRH28552	70	0
11	4591202	4593257	KRH28553	4045	0
11	4595181	4597437	KRH28554	589	0
11	4598400	4599037	KRH28555	2694	0
11	4599151	4601120	KRH28556	3	0
11	4601953	4624874	KRH28557	3618	0
11	4632831	4633552	KRH28562	1145	0
11	4645540	4646525	KRH28563	777	0
11	4650800	4654994	KRH28564	1977	0
11	4663747	4677280	KRH28566	1978	0
11	4683524	4687302	KRH28572	633	0
11	4694478	4702680	KRH28575	156	0
11	4720040	4726568	KRH28578	637	0
11	4729971	4733465	KRH28586	11	18
11	4736775	4739370	KRH28587	11	18
11	4750446	4752843	KRH28588	11	18
11	4759832	4762048	KRH28590	11	18
11	4763004	4775461	KRH28591	800	0
11	4775999	4778673	KRH28592	4187	0
11	4779592	4781813	KRH28593	1	81
11	4784434	4786338	KRH28594	1	81
11	4788340	4789865	KRH28595	159	0
11	4793316	4797792	KRH28596	1514	0
11	4800168	4802119	KRH28599	235	0
11	4804703	4806215	KRH28600	2995	0
11	4808753	4811271	KRH28602	778	0
11	4812970	4815005	KRH28605	929	0
11	4822121	4823806	KRH28609	1438	0
11	4830389	4834176	KRH28611	92	0
11	4834647	4836548	KRH28613	2169	0
11	4842312	4842656	KRH28615	410	0
11	4849799	4851673	KRH28616	703	0
11	4859599	4861676	KRH28617	32	0
11	4870744	4877710	KRH28618	2362	2
11	4882718	4886331	KRH28619	2362	2
11	4893412	4895705	KRH28620	269	0
11	4909763	4912078	KRH28621	48	0
11	4911274	4911441	KRH28622	5011	0
11	4916855	4922192	KRH28623	684	0
11	4922544	4926894	KRH28629	253	0
11	4929717	4931267	KRH28630	1300	0
11	4940578	4942271	KRH28631	3	0
11	4942413	4943065	KRH28632	389	0
11	4946518	4948879	KRH28634	6026	0
11	4951470	4951745	KRH28635	695	0
11	4952540	4953727	KRH28638	14	0
11	4955784	4958714	KRH28639	1950	0
11	4958846	4961946	KRH28640	615	0
11	4966993	4971081	KRH28643	111	4
11	4972409	4974601	KRH28645	111	4
11	4975725	4975886	KRH28646	2785	0
11	4976624	4978892	KRH28647	111	4
11	4984167	4987080	KRH28648	111	4
11	4994923	4997308	KRH28649	111	4
11	5000395	5002873	KRH28650	111	4
11	5007407	5009718	KRH28651	412	0
11	5012182	5016160	KRH28652	1184	0
11	5016536	5019082	KRH28653	4859	0
11	5021150	5028011	KRH28654	1182	0
11	5030822	5031812	KRH28655	377	0
11	5033296	5037491	KRH28657	1	0
11	5038254	5043697	KRH28659	3218	0
11	5047051	5048777	KRH28661	327	0
11	5050591	5057101	KRH28662	134	0
11	5059255	5065312	KRH28663	2981	0
11	5084791	5089804	KRH28664	67	0
11	5093882	5100937	KRH28665	2264	0
11	5104849	5105852	KRH28667	4550	0
11	5113168	5116470	KRH28669	2516	0
11	5117760	5118907	KRH28670	6397	0
11	5120552	5123733	KRH28671	2220	0
11	5126476	5133648	KRH28672	3627	0
11	5137300	5140645	KRH28676	45	0
11	5141440	5143947	KRH28677	127	0
11	5145842	5153273	KRH28679	3987	0
11	5159585	5161138	KRH28681	80	0
11	5175714	5177279	KRH28683	105	0
11	5179525	5181597	KRH28684	3338	0
11	5182663	5188835	KRH28685	3414	0
11	5190673	5193547	KRH28686	45	0
11	5198642	5200200	KRH28687	161	0
11	5211340	5217107	KRH28688	617	0
11	5217819	5220003	KRH28693	352	0
11	5231970	5235047	KRH28694	77	5
11	5237575	5240089	KRH28695	77	5
11	5240442	5242232	KRH28696	145	0
11	5242588	5245264	KRH28697	511	0
11	5246765	5247153	KRH28698	3	0
11	5247674	5249016	KRH28699	416	0
11	5251821	5255379	KRH28700	1617	0
11	5258153	5262782	KRH28701	238	6
11	5264434	5266437	KRH28703	238	6
11	5267933	5269909	KRH28704	238	6
11	5273807	5275911	KRH28705	238	6
11	5278847	5280644	KRH28707	238	6
11	5282926	5287258	KRH28708	2121	0
11	5288662	5292009	KRH28710	641	0
11	5293140	5296932	KRH28712	1785	0
11	5299628	5306242	KRH28713	424	0
11	5307866	5308634	KRH28714	1276	0
11	5311943	5314665	KRH28715	1934	0
11	5321150	5323978	KRH28716	376	0
11	5324681	5328093	KRH28718	7187	0
11	5333407	5334383	KRH28719	28	0
11	5339808	5343870	KRH28720	166	3
11	5353139	5355303	KRH28722	166	3
11	5359282	5361174	KRH28723	166	3
11	5362701	5368205	KRH28725	221	0
11	5374243	5377354	KRH28727	15	0
11	5377734	5381570	KRH28728	49	0
11	5386164	5387631	KRH28731	118	0
11	5387737	5391438	KRH28732	76	0
11	5412627	5425874	KRH28733	4979	0
11	5419141	5422289	KRH28734	408	0
11	5422386	5423067	KRH28735	4928	0
11	5430614	5437806	KRH28736	5400	0
11	5438978	5441151	KRH28737	27	0
11	5442522	5444469	KRH28738	4013	0
11	5447829	5450315	KRH28739	59	0
11	5452404	5458366	KRH28740	113	0
11	5466266	5468067	KRH28741	2703	0
11	5471609	5477576	KRH28742	67	0
11	5479501	5483217	KRH28743	2658	0
11	5483971	5485720	KRH28744	4830	0
11	5491229	5495573	KRH28745	92	0
11	5499978	5503048	KRH28746	16	0
11	5507051	5509036	KRH28748	2	0
11	5511614	5515775	KRH28752	6424	0
11	5526946	5527152	KRH28754	2548	0
11	5535750	5539054	KRH28755	11	0
11	5541418	5542423	KRH28756	3067	0
11	5543035	5548091	KRH28757	1231	0
11	5547871	5553041	KRH28758	1243	3
11	5558806	5559385	KRH28759	4185	0
11	5563623	5570460	KRH28760	1243	3
11	5575520	5576996	KRH28761	498	0
11	5580297	5586857	KRH28762	5090	0
11	5593535	5596130	KRH28766	372	0
11	5598647	5600229	KRH28768	1061	0
11	5607940	5615672	KRH28769	22	0
11	5620558	5625198	KRH28774	2	0
11	5629208	5631398	KRH28775	574	0
11	5650381	5653943	KRH28776	20	0
11	5658652	5659802	KRH28779	208	0
11	5662222	5667003	KRH28780	6566	0
11	5667004	5668865	KRH28781	4905	0
11	5670457	5674105	KRH28782	1776	2
11	5678664	5681623	KRH28783	1776	2
11	5688314	5689998	KRH28784	1479	0
11	5691734	5696077	KRH28785	6359	0
11	5700637	5701432	KRH28787	12	0
11	5708575	5709840	KRH28788	3947	0
11	5711664	5712637	KRH28789	265	0
11	5718133	5719720	KRH28790	185	0
11	5733104	5739708	KRH28791	2062	0
11	5741103	5743755	KRH28792	1750	0
11	5744977	5746520	KRH28793	3250	0
11	5749759	5750693	KRH28794	5206	0
11	5751201	5783272	KRH28795	2135	0
11	5785246	5785542	KRH28796	814	0
11	5785909	5787787	KRH28797	3353	0
11	5796207	5801121	KRH28800	8	0
11	5808747	5809882	KRH28802	29	0
