geneA	geneB	tag_id	startA	endA	strandA	startB	endB	strandB	orientation
KRH25731	KRH25734	12_TAG16	13658081	13658356	1	13680471	13681450	-1	convergent
KRH25731	KRH25735	12_TAG16	13658081	13658356	1	13681955	13682804	1	tandem
KRH25731	KRH25737	12_TAG16	13658081	13658356	1	13701072	13701347	-1	convergent
KRH25731	KRH25738	12_TAG16	13658081	13658356	1	13702461	13702733	1	tandem
KRH25731	KRH25739	12_TAG16	13658081	13658356	1	13708660	13708939	-1	convergent
KRH25731	KRH25741	12_TAG16	13658081	13658356	1	13728676	13728882	1	tandem
KRH25731	KRH25742	12_TAG16	13658081	13658356	1	13734631	13735262	-1	convergent
KRH25731	KRH25743	12_TAG16	13658081	13658356	1	13735726	13736503	1	tandem
KRH25731	KRH25745	12_TAG16	13658081	13658356	1	13748059	13748334	-1	convergent
KRH25731	KRH25746	12_TAG16	13658081	13658356	1	13753800	13754692	1	tandem
KRH25731	KRH25747	12_TAG16	13658081	13658356	1	13755398	13755633	-1	convergent
KRH25733	KRH25734	12_TAG16	13678816	13679732	-1	13680471	13681450	-1	tandem
KRH25733	KRH25735	12_TAG16	13678816	13679732	-1	13681955	13682804	1	divergent
KRH25733	KRH25737	12_TAG16	13678816	13679732	-1	13701072	13701347	-1	tandem
KRH25733	KRH25738	12_TAG16	13678816	13679732	-1	13702461	13702733	1	divergent
KRH25733	KRH25739	12_TAG16	13678816	13679732	-1	13708660	13708939	-1	tandem
KRH25733	KRH25741	12_TAG16	13678816	13679732	-1	13728676	13728882	1	divergent
KRH25733	KRH25742	12_TAG16	13678816	13679732	-1	13734631	13735262	-1	tandem
KRH25733	KRH25743	12_TAG16	13678816	13679732	-1	13735726	13736503	1	divergent
KRH25733	KRH25745	12_TAG16	13678816	13679732	-1	13748059	13748334	-1	tandem
KRH25733	KRH25746	12_TAG16	13678816	13679732	-1	13753800	13754692	1	divergent
KRH25733	KRH25747	12_TAG16	13678816	13679732	-1	13755398	13755633	-1	tandem
KRH25734	KRH25735	12_TAG16	13680471	13681450	-1	13681955	13682804	1	divergent
KRH25734	KRH25737	12_TAG16	13680471	13681450	-1	13701072	13701347	-1	tandem
KRH25734	KRH25738	12_TAG16	13680471	13681450	-1	13702461	13702733	1	divergent
KRH25734	KRH25739	12_TAG16	13680471	13681450	-1	13708660	13708939	-1	tandem
KRH25734	KRH25741	12_TAG16	13680471	13681450	-1	13728676	13728882	1	divergent
KRH25734	KRH25742	12_TAG16	13680471	13681450	-1	13734631	13735262	-1	tandem
KRH25734	KRH25743	12_TAG16	13680471	13681450	-1	13735726	13736503	1	divergent
KRH25734	KRH25745	12_TAG16	13680471	13681450	-1	13748059	13748334	-1	tandem
KRH25734	KRH25746	12_TAG16	13680471	13681450	-1	13753800	13754692	1	divergent
KRH25734	KRH25747	12_TAG16	13680471	13681450	-1	13755398	13755633	-1	tandem
KRH25735	KRH25737	12_TAG16	13681955	13682804	1	13701072	13701347	-1	convergent
KRH25735	KRH25738	12_TAG16	13681955	13682804	1	13702461	13702733	1	tandem
KRH25735	KRH25739	12_TAG16	13681955	13682804	1	13708660	13708939	-1	convergent
KRH25735	KRH25741	12_TAG16	13681955	13682804	1	13728676	13728882	1	tandem
KRH25735	KRH25742	12_TAG16	13681955	13682804	1	13734631	13735262	-1	convergent
KRH25735	KRH25743	12_TAG16	13681955	13682804	1	13735726	13736503	1	tandem
KRH25735	KRH25745	12_TAG16	13681955	13682804	1	13748059	13748334	-1	convergent
KRH25735	KRH25746	12_TAG16	13681955	13682804	1	13753800	13754692	1	tandem
KRH25735	KRH25747	12_TAG16	13681955	13682804	1	13755398	13755633	-1	convergent
KRH25737	KRH25738	12_TAG16	13701072	13701347	-1	13702461	13702733	1	divergent
KRH25737	KRH25739	12_TAG16	13701072	13701347	-1	13708660	13708939	-1	tandem
KRH25737	KRH25741	12_TAG16	13701072	13701347	-1	13728676	13728882	1	divergent
KRH25737	KRH25742	12_TAG16	13701072	13701347	-1	13734631	13735262	-1	tandem
KRH25737	KRH25743	12_TAG16	13701072	13701347	-1	13735726	13736503	1	divergent
KRH25737	KRH25745	12_TAG16	13701072	13701347	-1	13748059	13748334	-1	tandem
KRH25737	KRH25746	12_TAG16	13701072	13701347	-1	13753800	13754692	1	divergent
KRH25737	KRH25747	12_TAG16	13701072	13701347	-1	13755398	13755633	-1	tandem
KRH25738	KRH25739	12_TAG16	13702461	13702733	1	13708660	13708939	-1	convergent
KRH25738	KRH25741	12_TAG16	13702461	13702733	1	13728676	13728882	1	tandem
KRH25738	KRH25742	12_TAG16	13702461	13702733	1	13734631	13735262	-1	convergent
KRH25738	KRH25743	12_TAG16	13702461	13702733	1	13735726	13736503	1	tandem
KRH25738	KRH25745	12_TAG16	13702461	13702733	1	13748059	13748334	-1	convergent
KRH25738	KRH25746	12_TAG16	13702461	13702733	1	13753800	13754692	1	tandem
KRH25738	KRH25747	12_TAG16	13702461	13702733	1	13755398	13755633	-1	convergent
KRH25739	KRH25741	12_TAG16	13708660	13708939	-1	13728676	13728882	1	divergent
KRH25739	KRH25742	12_TAG16	13708660	13708939	-1	13734631	13735262	-1	tandem
KRH25739	KRH25743	12_TAG16	13708660	13708939	-1	13735726	13736503	1	divergent
KRH25739	KRH25745	12_TAG16	13708660	13708939	-1	13748059	13748334	-1	tandem
KRH25739	KRH25746	12_TAG16	13708660	13708939	-1	13753800	13754692	1	divergent
KRH25739	KRH25747	12_TAG16	13708660	13708939	-1	13755398	13755633	-1	tandem
KRH25741	KRH25742	12_TAG16	13728676	13728882	1	13734631	13735262	-1	convergent
KRH25741	KRH25743	12_TAG16	13728676	13728882	1	13735726	13736503	1	tandem
KRH25741	KRH25745	12_TAG16	13728676	13728882	1	13748059	13748334	-1	convergent
KRH25741	KRH25746	12_TAG16	13728676	13728882	1	13753800	13754692	1	tandem
KRH25741	KRH25747	12_TAG16	13728676	13728882	1	13755398	13755633	-1	convergent
KRH25742	KRH25743	12_TAG16	13734631	13735262	-1	13735726	13736503	1	divergent
KRH25742	KRH25745	12_TAG16	13734631	13735262	-1	13748059	13748334	-1	tandem
KRH25742	KRH25746	12_TAG16	13734631	13735262	-1	13753800	13754692	1	divergent
KRH25742	KRH25747	12_TAG16	13734631	13735262	-1	13755398	13755633	-1	tandem
KRH25743	KRH25745	12_TAG16	13735726	13736503	1	13748059	13748334	-1	convergent
KRH25743	KRH25746	12_TAG16	13735726	13736503	1	13753800	13754692	1	tandem
KRH25743	KRH25747	12_TAG16	13735726	13736503	1	13755398	13755633	-1	convergent
KRH25745	KRH25746	12_TAG16	13748059	13748334	-1	13753800	13754692	1	divergent
KRH25745	KRH25747	12_TAG16	13748059	13748334	-1	13755398	13755633	-1	tandem
KRH25746	KRH25747	12_TAG16	13753800	13754692	1	13755398	13755633	-1	convergent
KRH25751	KRH25752	12_TAG17	13796217	13797107	-1	13797736	13799364	1	divergent
KRH25751	KRH25754	12_TAG17	13796217	13797107	-1	13810935	13811210	-1	tandem
KRH25751	KRH25755	12_TAG17	13796217	13797107	-1	13816933	13817205	1	divergent
KRH25751	KRH25756	12_TAG17	13796217	13797107	-1	13821337	13821609	1	divergent
KRH25751	KRH25757	12_TAG17	13796217	13797107	-1	13825766	13825939	-1	tandem
KRH25751	KRH25758	12_TAG17	13796217	13797107	-1	13826596	13827213	1	divergent
KRH25751	KRH25759	12_TAG17	13796217	13797107	-1	13828344	13828828	-1	tandem
KRH25751	KRH25760	12_TAG17	13796217	13797107	-1	13855114	13855822	-1	tandem
KRH25751	KRH25761	12_TAG17	13796217	13797107	-1	13856197	13856415	1	divergent
KRH25751	KRH25763	12_TAG17	13796217	13797107	-1	13870325	13871226	-1	tandem
KRH25751	KRH25764	12_TAG17	13796217	13797107	-1	13875526	13876042	1	divergent
KRH25752	KRH25754	12_TAG17	13797736	13799364	1	13810935	13811210	-1	convergent
KRH25752	KRH25755	12_TAG17	13797736	13799364	1	13816933	13817205	1	tandem
KRH25752	KRH25756	12_TAG17	13797736	13799364	1	13821337	13821609	1	tandem
KRH25752	KRH25757	12_TAG17	13797736	13799364	1	13825766	13825939	-1	convergent
KRH25752	KRH25758	12_TAG17	13797736	13799364	1	13826596	13827213	1	tandem
KRH25752	KRH25759	12_TAG17	13797736	13799364	1	13828344	13828828	-1	convergent
KRH25752	KRH25760	12_TAG17	13797736	13799364	1	13855114	13855822	-1	convergent
KRH25752	KRH25761	12_TAG17	13797736	13799364	1	13856197	13856415	1	tandem
KRH25752	KRH25763	12_TAG17	13797736	13799364	1	13870325	13871226	-1	convergent
KRH25752	KRH25764	12_TAG17	13797736	13799364	1	13875526	13876042	1	tandem
KRH25754	KRH25755	12_TAG17	13810935	13811210	-1	13816933	13817205	1	divergent
KRH25754	KRH25756	12_TAG17	13810935	13811210	-1	13821337	13821609	1	divergent
KRH25754	KRH25757	12_TAG17	13810935	13811210	-1	13825766	13825939	-1	tandem
KRH25754	KRH25758	12_TAG17	13810935	13811210	-1	13826596	13827213	1	divergent
KRH25754	KRH25759	12_TAG17	13810935	13811210	-1	13828344	13828828	-1	tandem
KRH25754	KRH25760	12_TAG17	13810935	13811210	-1	13855114	13855822	-1	tandem
KRH25754	KRH25761	12_TAG17	13810935	13811210	-1	13856197	13856415	1	divergent
KRH25754	KRH25763	12_TAG17	13810935	13811210	-1	13870325	13871226	-1	tandem
KRH25754	KRH25764	12_TAG17	13810935	13811210	-1	13875526	13876042	1	divergent
KRH25755	KRH25756	12_TAG17	13816933	13817205	1	13821337	13821609	1	tandem
KRH25755	KRH25757	12_TAG17	13816933	13817205	1	13825766	13825939	-1	convergent
KRH25755	KRH25758	12_TAG17	13816933	13817205	1	13826596	13827213	1	tandem
KRH25755	KRH25759	12_TAG17	13816933	13817205	1	13828344	13828828	-1	convergent
KRH25755	KRH25760	12_TAG17	13816933	13817205	1	13855114	13855822	-1	convergent
KRH25755	KRH25761	12_TAG17	13816933	13817205	1	13856197	13856415	1	tandem
KRH25755	KRH25763	12_TAG17	13816933	13817205	1	13870325	13871226	-1	convergent
KRH25755	KRH25764	12_TAG17	13816933	13817205	1	13875526	13876042	1	tandem
KRH25756	KRH25757	12_TAG17	13821337	13821609	1	13825766	13825939	-1	convergent
KRH25756	KRH25758	12_TAG17	13821337	13821609	1	13826596	13827213	1	tandem
KRH25756	KRH25759	12_TAG17	13821337	13821609	1	13828344	13828828	-1	convergent
KRH25756	KRH25760	12_TAG17	13821337	13821609	1	13855114	13855822	-1	convergent
KRH25756	KRH25761	12_TAG17	13821337	13821609	1	13856197	13856415	1	tandem
KRH25756	KRH25763	12_TAG17	13821337	13821609	1	13870325	13871226	-1	convergent
KRH25756	KRH25764	12_TAG17	13821337	13821609	1	13875526	13876042	1	tandem
KRH25757	KRH25758	12_TAG17	13825766	13825939	-1	13826596	13827213	1	divergent
KRH25757	KRH25759	12_TAG17	13825766	13825939	-1	13828344	13828828	-1	tandem
KRH25757	KRH25760	12_TAG17	13825766	13825939	-1	13855114	13855822	-1	tandem
KRH25757	KRH25761	12_TAG17	13825766	13825939	-1	13856197	13856415	1	divergent
KRH25757	KRH25763	12_TAG17	13825766	13825939	-1	13870325	13871226	-1	tandem
KRH25757	KRH25764	12_TAG17	13825766	13825939	-1	13875526	13876042	1	divergent
KRH25758	KRH25759	12_TAG17	13826596	13827213	1	13828344	13828828	-1	convergent
KRH25758	KRH25760	12_TAG17	13826596	13827213	1	13855114	13855822	-1	convergent
KRH25758	KRH25761	12_TAG17	13826596	13827213	1	13856197	13856415	1	tandem
KRH25758	KRH25763	12_TAG17	13826596	13827213	1	13870325	13871226	-1	convergent
KRH25758	KRH25764	12_TAG17	13826596	13827213	1	13875526	13876042	1	tandem
KRH25759	KRH25760	12_TAG17	13828344	13828828	-1	13855114	13855822	-1	tandem
KRH25759	KRH25761	12_TAG17	13828344	13828828	-1	13856197	13856415	1	divergent
KRH25759	KRH25763	12_TAG17	13828344	13828828	-1	13870325	13871226	-1	tandem
KRH25759	KRH25764	12_TAG17	13828344	13828828	-1	13875526	13876042	1	divergent
KRH25760	KRH25761	12_TAG17	13855114	13855822	-1	13856197	13856415	1	divergent
KRH25760	KRH25763	12_TAG17	13855114	13855822	-1	13870325	13871226	-1	tandem
KRH25760	KRH25764	12_TAG17	13855114	13855822	-1	13875526	13876042	1	divergent
KRH25761	KRH25763	12_TAG17	13856197	13856415	1	13870325	13871226	-1	convergent
KRH25761	KRH25764	12_TAG17	13856197	13856415	1	13875526	13876042	1	tandem
KRH25763	KRH25764	12_TAG17	13870325	13871226	-1	13875526	13876042	1	divergent
KRH25765	KRH25766	44_TAG13	13876347	13877451	-1	13881516	13882623	1	divergent
KRH25791	KRH25792	3610_TAG1	14315415	14315994	1	14330705	14334329	1	tandem
KRH25806	KRH25808	44_TAG14	14633245	14634415	-1	14689231	14690546	1	divergent
KRH25806	KRH25809	44_TAG14	14633245	14634415	-1	14736644	14737771	-1	tandem
KRH25806	KRH25810	44_TAG14	14633245	14634415	-1	14739202	14740428	1	divergent
KRH25808	KRH25809	44_TAG14	14689231	14690546	1	14736644	14737771	-1	convergent
KRH25808	KRH25810	44_TAG14	14689231	14690546	1	14739202	14740428	1	tandem
KRH25809	KRH25810	44_TAG14	14736644	14737771	-1	14739202	14740428	1	divergent
KRH25813	KRH25814	44_TAG15	14768539	14773465	1	14813704	14814828	-1	convergent
KRH25813	KRH25815	44_TAG15	14768539	14773465	1	14816480	14817981	-1	convergent
KRH25813	KRH25816	44_TAG15	14768539	14773465	1	14837987	14839212	-1	convergent
KRH25813	KRH25817	44_TAG15	14768539	14773465	1	14854899	14856124	-1	convergent
KRH25813	KRH25818	44_TAG15	14768539	14773465	1	14878262	14879650	-1	convergent
KRH25814	KRH25815	44_TAG15	14813704	14814828	-1	14816480	14817981	-1	tandem
KRH25814	KRH25816	44_TAG15	14813704	14814828	-1	14837987	14839212	-1	tandem
KRH25814	KRH25817	44_TAG15	14813704	14814828	-1	14854899	14856124	-1	tandem
KRH25814	KRH25818	44_TAG15	14813704	14814828	-1	14878262	14879650	-1	tandem
KRH25815	KRH25816	44_TAG15	14816480	14817981	-1	14837987	14839212	-1	tandem
KRH25815	KRH25817	44_TAG15	14816480	14817981	-1	14854899	14856124	-1	tandem
KRH25815	KRH25818	44_TAG15	14816480	14817981	-1	14878262	14879650	-1	tandem
KRH25816	KRH25817	44_TAG15	14837987	14839212	-1	14854899	14856124	-1	tandem
KRH25816	KRH25818	44_TAG15	14837987	14839212	-1	14878262	14879650	-1	tandem
KRH25817	KRH25818	44_TAG15	14854899	14856124	-1	14878262	14879650	-1	tandem
KRH25819	KRH25821	816_TAG1	14881258	14883462	-1	14888799	14890637	-1	tandem
KRH25826	KRH25828	10_TAG14	14917754	14921517	-1	14934827	14945703	1	divergent
KRH25826	KRH25829	10_TAG14	14917754	14921517	-1	14954843	14957130	-1	tandem
KRH25826	KRH25830	10_TAG14	14917754	14921517	-1	14957171	14958695	-1	tandem
KRH25828	KRH25829	10_TAG14	14934827	14945703	1	14954843	14957130	-1	convergent
KRH25828	KRH25830	10_TAG14	14934827	14945703	1	14957171	14958695	-1	convergent
KRH25829	KRH25830	10_TAG14	14954843	14957130	-1	14957171	14958695	-1	tandem
KRH25865	KRH25869	837_TAG2	15798632	15801316	1	15830375	15834878	1	tandem
KRH25906	KRH25907	10_TAG17	16469365	16471671	-1	16479350	16488794	-1	tandem
KRH25913	KRH25914	10_TAG18	16640922	16644347	-1	16672850	16673996	-1	tandem
KRH25915	KRH25917	224_TAG5	16685179	16690007	1	16733573	16737325	1	tandem
KRH25915	KRH25919	224_TAG5	16685179	16690007	1	16737709	16741923	1	tandem
KRH25917	KRH25919	224_TAG5	16733573	16737325	1	16737709	16741923	1	tandem
KRH25928	KRH25930	75_TAG7	17138889	17140028	1	17166711	17167139	1	tandem
KRH25934	KRH25932	1830_TAG3	17195587	17200101	-1	17196151	17199385	-1	tandem
KRH25937	KRH25938	1_TAG143	17278442	17282062	1	17324801	17328293	-1	convergent
KRH25937	KRH25939	1_TAG143	17278442	17282062	1	17336795	17339756	-1	convergent
KRH25937	KRH25940	1_TAG143	17278442	17282062	1	17341802	17343752	1	tandem
KRH25938	KRH25939	1_TAG143	17324801	17328293	-1	17336795	17339756	-1	tandem
KRH25938	KRH25940	1_TAG143	17324801	17328293	-1	17341802	17343752	1	divergent
KRH25939	KRH25940	1_TAG143	17336795	17339756	-1	17341802	17343752	1	divergent
KRH25946	KRH25947	1509_TAG2	17692581	17701361	-1	17701507	17702198	-1	tandem
KRH25957	KRH25959	1_TAG145	18033116	18037452	-1	18094652	18098024	1	divergent
KRH25957	KRH25964	1_TAG145	18033116	18037452	-1	18108745	18112310	1	divergent
KRH25957	KRH25966	1_TAG145	18033116	18037452	-1	18209895	18213199	-1	tandem
KRH25959	KRH25964	1_TAG145	18094652	18098024	1	18108745	18112310	1	tandem
KRH25959	KRH25966	1_TAG145	18094652	18098024	1	18209895	18213199	-1	convergent
KRH25964	KRH25966	1_TAG145	18108745	18112310	1	18209895	18213199	-1	convergent
KRH25971	KRH25975	1_TAG146	18489474	18493157	1	18512788	18516570	-1	convergent
KRH25971	KRH25979	1_TAG146	18489474	18493157	1	18578467	18582934	-1	convergent
KRH25971	KRH25980	1_TAG146	18489474	18493157	1	18772115	18774738	-1	convergent
KRH25975	KRH25979	1_TAG146	18512788	18516570	-1	18578467	18582934	-1	tandem
KRH25975	KRH25980	1_TAG146	18512788	18516570	-1	18772115	18774738	-1	tandem
KRH25979	KRH25980	1_TAG146	18578467	18582934	-1	18772115	18774738	-1	tandem
KRH25986	KRH25989	1_TAG147	18958466	18961749	-1	18976010	18979506	-1	tandem
KRH25986	KRH25991	1_TAG147	18958466	18961749	-1	19012921	19017911	-1	tandem
KRH25986	KRH25992	1_TAG147	18958466	18961749	-1	19032808	19034464	-1	tandem
KRH25986	KRH25994	1_TAG147	18958466	18961749	-1	19069606	19073594	-1	tandem
KRH25986	KRH26000	1_TAG147	18958466	18961749	-1	19113078	19130681	1	divergent
KRH25989	KRH25991	1_TAG147	18976010	18979506	-1	19012921	19017911	-1	tandem
KRH25989	KRH25992	1_TAG147	18976010	18979506	-1	19032808	19034464	-1	tandem
KRH25989	KRH25994	1_TAG147	18976010	18979506	-1	19069606	19073594	-1	tandem
KRH25989	KRH26000	1_TAG147	18976010	18979506	-1	19113078	19130681	1	divergent
KRH25991	KRH25992	1_TAG147	19012921	19017911	-1	19032808	19034464	-1	tandem
KRH25991	KRH25994	1_TAG147	19012921	19017911	-1	19069606	19073594	-1	tandem
KRH25991	KRH26000	1_TAG147	19012921	19017911	-1	19113078	19130681	1	divergent
KRH25992	KRH25994	1_TAG147	19032808	19034464	-1	19069606	19073594	-1	tandem
KRH25992	KRH26000	1_TAG147	19032808	19034464	-1	19113078	19130681	1	divergent
KRH25994	KRH26000	1_TAG147	19069606	19073594	-1	19113078	19130681	1	divergent
KRH26010	KRH26011	1_TAG149	19403597	19406973	1	19598643	19602931	1	tandem
KRH26012	KRH26013	54_TAG12	19858741	19859199	1	19859349	19859609	1	tandem
KRH26054	KRH26056	20_TAG20	21124630	21127549	-1	21206948	21209333	-1	tandem
KRH26064	KRH26065	269_TAG7	21356182	21358011	-1	21387339	21393157	-1	tandem
KRH26128	KRH26129	18_TAG24	23389982	23390935	1	23392657	23394555	1	tandem
KRH26128	KRH26130	18_TAG24	23389982	23390935	1	23394672	23396955	-1	convergent
KRH26129	KRH26130	18_TAG24	23392657	23394555	1	23394672	23396955	-1	convergent
KRH26135	KRH26136	210_TAG6	23572762	23575150	-1	23616912	23619436	1	divergent
KRH26271	KRH26272	290_TAG3	31899069	31900837	1	31901493	31902107	1	tandem
KRH26285	KRH26288	34_TAG26	31950367	31952980	1	31954604	31956399	-1	convergent
KRH26302	KRH26303	109_TAG7	32062680	32063716	1	32064138	32065513	1	tandem
KRH26348	KRH26349	105_TAG6	32362927	32363753	-1	32384067	32384806	-1	tandem
KRH26359	KRH26360	659_TAG6	32440613	32441734	-1	32442724	32443604	-1	tandem
KRH26359	KRH26361	659_TAG6	32440613	32441734	-1	32446211	32446852	-1	tandem
KRH26360	KRH26361	659_TAG6	32442724	32443604	-1	32446211	32446852	-1	tandem
KRH26393	KRH26395	117_TAG11	32684022	32692108	1	32705442	32713268	1	tandem
KRH26393	KRH26396	117_TAG11	32684022	32692108	1	32739741	32740626	1	tandem
KRH26395	KRH26396	117_TAG11	32705442	32713268	1	32739741	32740626	1	tandem
KRH26479	KRH26480	5_TAG63	33335822	33337407	1	33339100	33339486	1	tandem
KRH26479	KRH26481	5_TAG63	33335822	33337407	1	33339595	33340899	1	tandem
KRH26480	KRH26481	5_TAG63	33339100	33339486	1	33339595	33340899	1	tandem
KRH26482	KRH26484	396_TAG4	33348849	33351375	-1	33351711	33352707	-1	tandem
KRH26482	KRH26487	396_TAG4	33348849	33351375	-1	33383105	33385634	1	divergent
KRH26484	KRH26487	396_TAG4	33351711	33352707	-1	33383105	33385634	1	divergent
KRH26488	KRH26489	1592_TAG3	33404809	33405640	1	33407819	33409730	1	tandem
KRH26534	KRH26535	5217_TAG1	33843855	33847552	-1	33847582	33850507	-1	tandem
KRH26551	KRH26552	857_TAG3	33986377	33992239	1	34002160	34006655	1	tandem
KRH26567	KRH26569	473_TAG7	34148236	34151052	-1	34152310	34157625	-1	tandem
KRH26567	KRH26571	473_TAG7	34148236	34151052	-1	34162423	34167262	-1	tandem
KRH26569	KRH26571	473_TAG7	34152310	34157625	-1	34162423	34167262	-1	tandem
KRH26586	KRH26588	6_TAG54	34313369	34314178	-1	34333849	34334607	-1	tandem
KRH26610	KRH26613	728_TAG3	34411668	34416036	-1	34427496	34440319	-1	tandem
KRH26627	KRH26633	690_TAG7	34553293	34556754	1	34559090	34566079	1	tandem
KRH26665	KRH26666	198_TAG7	34770351	34771629	1	34784828	34786462	-1	convergent
KRH26665	KRH26667	198_TAG7	34770351	34771629	1	34824285	34825948	-1	convergent
KRH26666	KRH26667	198_TAG7	34784828	34786462	-1	34824285	34825948	-1	tandem
KRH26674	KRH26675	3_TAG87	34904635	34905721	1	34905867	34907438	-1	convergent
KRH26685	KRH26686	179_TAG11	34956686	34959969	-1	34986837	34988651	-1	tandem
KRH26690	KRH26691	271_TAG6	35062400	35064065	1	35065604	35067714	-1	convergent
KRH26746	KRH26749	79_TAG10	35302118	35307482	-1	35324359	35331589	-1	tandem
KRH26746	KRH26750	79_TAG10	35302118	35307482	-1	35354173	35358248	-1	tandem
KRH26746	KRH26758	79_TAG10	35302118	35307482	-1	35364680	35369041	-1	tandem
KRH26746	KRH26759	79_TAG10	35302118	35307482	-1	35369755	35373481	-1	tandem
KRH26749	KRH26750	79_TAG10	35324359	35331589	-1	35354173	35358248	-1	tandem
KRH26749	KRH26758	79_TAG10	35324359	35331589	-1	35364680	35369041	-1	tandem
KRH26749	KRH26759	79_TAG10	35324359	35331589	-1	35369755	35373481	-1	tandem
KRH26750	KRH26758	79_TAG10	35354173	35358248	-1	35364680	35369041	-1	tandem
KRH26750	KRH26759	79_TAG10	35354173	35358248	-1	35369755	35373481	-1	tandem
KRH26758	KRH26759	79_TAG10	35364680	35369041	-1	35369755	35373481	-1	tandem
KRH26779	KRH26780	356_TAG2	35488883	35491610	-1	35498865	35503832	-1	tandem
KRH26791	KRH26793	213_TAG5	35577962	35583881	1	35592309	35598542	1	tandem
KRH26811	KRH26814	416_TAG4	35659712	35663575	1	35666442	35666624	1	tandem
KRH26821	KRH26822	15_TAG29	35691004	35692929	1	35698413	35700711	1	tandem
KRH26829	KRH26831	2029_TAG2	35723015	35725867	-1	35727005	35730606	-1	tandem
KRH26834	KRH26836	136_TAG6	35736691	35741033	1	35742106	35742977	-1	convergent
KRH26837	KRH26838	537_TAG4	35748279	35748803	1	35752002	35753647	1	tandem
KRH26850	KRH26852	224_TAG8	35854108	35858237	1	35869162	35874097	1	tandem
KRH26857	KRH26862	1_TAG161	35923580	35928035	1	35933643	35937977	-1	convergent
KRH26857	KRH26863	1_TAG161	35923580	35928035	1	35947378	35948402	-1	convergent
KRH26862	KRH26863	1_TAG161	35933643	35937977	-1	35947378	35948402	-1	tandem
KRH26867	KRH26871	1_TAG162	35997653	36000635	1	36004701	36007055	-1	convergent
KRH26872	KRH26873	2912_TAG2	36011432	36012911	-1	36016087	36017178	-1	tandem
KRH26874	KRH26875	7_TAG60	36031074	36033488	1	36048539	36050291	1	tandem
KRH26880	KRH26881	223_TAG1	36109433	36110821	-1	36119518	36121636	-1	tandem
KRH26880	KRH26882	223_TAG1	36109433	36110821	-1	36126623	36128229	-1	tandem
KRH26880	KRH26883	223_TAG1	36109433	36110821	-1	36131490	36133215	-1	tandem
KRH26881	KRH26882	223_TAG1	36119518	36121636	-1	36126623	36128229	-1	tandem
KRH26881	KRH26883	223_TAG1	36119518	36121636	-1	36131490	36133215	-1	tandem
KRH26882	KRH26883	223_TAG1	36126623	36128229	-1	36131490	36133215	-1	tandem
KRH26889	KRH26890	176_TAG2	36154902	36155439	1	36157938	36158854	1	tandem
KRH26889	KRH26891	176_TAG2	36154902	36155439	1	36162658	36163815	1	tandem
KRH26889	KRH26892	176_TAG2	36154902	36155439	1	36165084	36166103	1	tandem
KRH26889	KRH26893	176_TAG2	36154902	36155439	1	36169523	36170113	1	tandem
KRH26889	KRH26894	176_TAG2	36154902	36155439	1	36171422	36172093	1	tandem
KRH26889	KRH26897	176_TAG2	36154902	36155439	1	36185139	36186067	1	tandem
KRH26890	KRH26891	176_TAG2	36157938	36158854	1	36162658	36163815	1	tandem
KRH26890	KRH26892	176_TAG2	36157938	36158854	1	36165084	36166103	1	tandem
KRH26890	KRH26893	176_TAG2	36157938	36158854	1	36169523	36170113	1	tandem
KRH26890	KRH26894	176_TAG2	36157938	36158854	1	36171422	36172093	1	tandem
KRH26890	KRH26897	176_TAG2	36157938	36158854	1	36185139	36186067	1	tandem
KRH26891	KRH26892	176_TAG2	36162658	36163815	1	36165084	36166103	1	tandem
KRH26891	KRH26893	176_TAG2	36162658	36163815	1	36169523	36170113	1	tandem
KRH26891	KRH26894	176_TAG2	36162658	36163815	1	36171422	36172093	1	tandem
KRH26891	KRH26897	176_TAG2	36162658	36163815	1	36185139	36186067	1	tandem
KRH26892	KRH26893	176_TAG2	36165084	36166103	1	36169523	36170113	1	tandem
KRH26892	KRH26894	176_TAG2	36165084	36166103	1	36171422	36172093	1	tandem
KRH26892	KRH26897	176_TAG2	36165084	36166103	1	36185139	36186067	1	tandem
KRH26893	KRH26894	176_TAG2	36169523	36170113	1	36171422	36172093	1	tandem
KRH26893	KRH26897	176_TAG2	36169523	36170113	1	36185139	36186067	1	tandem
KRH26894	KRH26897	176_TAG2	36171422	36172093	1	36185139	36186067	1	tandem
KRH26950	KRH26951	3551_TAG1	36499926	36500975	1	36504234	36505245	1	tandem
KRH26992	KRH26993	2170_TAG3	36698291	36699308	-1	36699342	36699518	-1	tandem
KRH27001	KRH27003	34_TAG27	36745148	36747408	-1	36755883	36758487	-1	tandem
KRH27058	KRH27059	2101_TAG1	37029285	37031409	1	37034811	37035399	1	tandem
KRH27076	KRH27077	228_TAG5	37160846	37165018	1	37167904	37169248	1	tandem
KRH27092	KRH27095	13_TAG24	37272514	37278709	1	37337221	37341116	1	tandem
KRH27119	KRH27120	272_TAG3	37463881	37464934	-1	37467317	37468081	-1	tandem
KRH27132	KRH27134	729_TAG2	37548332	37553430	1	37557147	37561052	1	tandem
KRH27144	KRH27147	1660_TAG1	37694663	37696709	1	37700474	37703715	1	tandem
KRH27149	KRH27151	8_TAG67	37704325	37705068	-1	37731637	37732452	1	divergent
KRH27161	KRH27162	176_TAG3	37812817	37813739	1	37818573	37819066	1	tandem
